Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	15000	Goldcrest	goldcr1	0.5238	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	0.0
2	Spectrogram 1	1	9.0	12.0	0	15000	Goldcrest	goldcr1	0.6543	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	9.0
3	Spectrogram 1	1	12.0	15.0	0	15000	Goldcrest	goldcr1	0.5838	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	12.0
4	Spectrogram 1	1	15.0	18.0	0	15000	Goldcrest	goldcr1	0.6552	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	15.0
5	Spectrogram 1	1	18.0	21.0	0	15000	Goldcrest	goldcr1	0.6056	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	18.0
6	Spectrogram 1	1	24.0	27.0	0	15000	Goldcrest	goldcr1	0.5409	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	24.0
7	Spectrogram 1	1	27.0	30.0	0	15000	Goldcrest	goldcr1	0.7111	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	27.0
8	Spectrogram 1	1	30.0	33.0	0	15000	Goldcrest	goldcr1	0.6416	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	30.0
9	Spectrogram 1	1	33.0	36.0	0	15000	Goldcrest	goldcr1	0.5922	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	33.0
10	Spectrogram 1	1	42.0	45.0	0	15000	Goldcrest	goldcr1	0.6565	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	42.0
11	Spectrogram 1	1	45.0	48.0	0	15000	Goldcrest	goldcr1	0.7448	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	45.0
12	Spectrogram 1	1	48.0	51.0	0	15000	Goldcrest	goldcr1	0.5947	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	48.0
13	Spectrogram 1	1	51.0	54.0	0	15000	Goldcrest	goldcr1	0.5914	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	51.0
14	Spectrogram 1	1	69.0	72.0	0	15000	Goldcrest	goldcr1	0.6930	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	69.0
15	Spectrogram 1	1	72.0	75.0	0	15000	Goldcrest	goldcr1	0.5551	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	72.0
16	Spectrogram 1	1	75.0	78.0	0	15000	Goldcrest	goldcr1	0.5711	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	75.0
17	Spectrogram 1	1	78.0	81.0	0	15000	Goldcrest	goldcr1	0.7483	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	78.0
18	Spectrogram 1	1	81.0	84.0	0	15000	Goldcrest	goldcr1	0.9535	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	81.0
19	Spectrogram 1	1	99.0	102.0	0	15000	Goldcrest	goldcr1	0.5147	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	99.0
20	Spectrogram 1	1	105.0	108.0	0	15000	Goldcrest	goldcr1	0.5575	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	105.0
21	Spectrogram 1	1	108.0	111.0	0	15000	Goldcrest	goldcr1	0.7287	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	108.0
22	Spectrogram 1	1	111.0	114.0	0	15000	Goldcrest	goldcr1	0.6541	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	111.0
23	Spectrogram 1	1	123.0	126.0	0	15000	Goldcrest	goldcr1	0.6217	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	123.0
24	Spectrogram 1	1	135.0	138.0	0	15000	Goldcrest	goldcr1	0.5796	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	135.0
25	Spectrogram 1	1	144.0	147.0	0	15000	Goldcrest	goldcr1	0.5505	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	144.0
26	Spectrogram 1	1	147.0	150.0	0	15000	Goldcrest	goldcr1	0.6084	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	147.0
27	Spectrogram 1	1	153.0	156.0	0	15000	Goldcrest	goldcr1	0.6327	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	153.0
28	Spectrogram 1	1	162.0	165.0	0	15000	Goldcrest	goldcr1	0.6711	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	162.0
29	Spectrogram 1	1	165.0	168.0	0	15000	Goldcrest	goldcr1	0.7941	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	165.0
30	Spectrogram 1	1	168.0	171.0	0	15000	Goldcrest	goldcr1	0.7060	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	168.0
31	Spectrogram 1	1	189.0	192.0	0	15000	Goldcrest	goldcr1	0.7284	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	189.0
32	Spectrogram 1	1	291.0	294.0	0	15000	Goldcrest	goldcr1	0.5516	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	291.0
33	Spectrogram 1	1	342.0	345.0	0	15000	Goldcrest	goldcr1	0.5444	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	342.0
34	Spectrogram 1	1	348.0	351.0	0	15000	Goldcrest	goldcr1	0.7565	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	348.0
35	Spectrogram 1	1	351.0	354.0	0	15000	Goldcrest	goldcr1	0.8398	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	351.0
36	Spectrogram 1	1	360.0	363.0	0	15000	Goldcrest	goldcr1	0.6015	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	360.0
37	Spectrogram 1	1	369.0	372.0	0	15000	Goldcrest	goldcr1	0.6587	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	369.0
38	Spectrogram 1	1	390.0	393.0	0	15000	Goldcrest	goldcr1	0.5526	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	390.0
39	Spectrogram 1	1	411.0	414.0	0	15000	Goldcrest	goldcr1	0.5773	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	411.0
40	Spectrogram 1	1	417.0	420.0	0	15000	Goldcrest	goldcr1	0.7097	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	417.0
41	Spectrogram 1	1	426.0	429.0	0	15000	Goldcrest	goldcr1	0.6007	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	426.0
42	Spectrogram 1	1	429.0	432.0	0	15000	Goldcrest	goldcr1	0.5205	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	429.0
43	Spectrogram 1	1	435.0	438.0	0	15000	Goldcrest	goldcr1	0.5022	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	435.0
44	Spectrogram 1	1	441.0	444.0	0	15000	Goldcrest	goldcr1	0.5304	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	441.0
45	Spectrogram 1	1	465.0	468.0	0	15000	Goldcrest	goldcr1	0.6965	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	465.0
46	Spectrogram 1	1	495.0	498.0	0	15000	Goldcrest	goldcr1	0.5269	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	495.0
47	Spectrogram 1	1	513.0	516.0	0	15000	Goldcrest	goldcr1	0.5831	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	513.0
48	Spectrogram 1	1	522.0	525.0	0	15000	Goldcrest	goldcr1	0.5105	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	522.0
49	Spectrogram 1	1	525.0	528.0	0	15000	Goldcrest	goldcr1	0.5218	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	525.0
50	Spectrogram 1	1	534.0	537.0	0	15000	Goldcrest	goldcr1	0.8098	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	534.0
51	Spectrogram 1	1	537.0	540.0	0	15000	Goldcrest	goldcr1	0.6106	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	537.0
52	Spectrogram 1	1	546.0	549.0	0	15000	Goldcrest	goldcr1	0.7297	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	546.0
53	Spectrogram 1	1	555.0	558.0	0	15000	Goldcrest	goldcr1	0.6523	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	555.0
54	Spectrogram 1	1	561.0	564.0	0	15000	Goldcrest	goldcr1	0.7138	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	561.0
55	Spectrogram 1	1	567.0	570.0	0	15000	Goldcrest	goldcr1	0.7083	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	567.0
56	Spectrogram 1	1	570.0	573.0	0	15000	Goldcrest	goldcr1	0.6908	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	570.0
57	Spectrogram 1	1	582.0	585.0	0	15000	Goldcrest	goldcr1	0.5109	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	582.0
58	Spectrogram 1	1	609.0	612.0	0	15000	Goldcrest	goldcr1	0.7380	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	609.0
59	Spectrogram 1	1	621.0	624.0	0	15000	Goldcrest	goldcr1	0.5388	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	621.0
60	Spectrogram 1	1	624.0	627.0	0	15000	Goldcrest	goldcr1	0.5877	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	624.0
61	Spectrogram 1	1	627.0	630.0	0	15000	Goldcrest	goldcr1	0.6438	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	627.0
62	Spectrogram 1	1	630.0	633.0	0	15000	Goldcrest	goldcr1	0.8147	.\sounds\realsound\white\white4\20260208\20260208_130000.WAV	630.0
