Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	66.0	69.0	0	15000	Crested Tit	cretit2	0.5752	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	66.0
2	Spectrogram 1	1	75.0	78.0	0	15000	Coal Tit	coatit2	0.5186	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	75.0
3	Spectrogram 1	1	78.0	81.0	0	15000	Crested Tit	cretit2	0.9806	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	78.0
4	Spectrogram 1	1	81.0	84.0	0	15000	Crested Tit	cretit2	0.9271	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	81.0
5	Spectrogram 1	1	84.0	87.0	0	15000	Crested Tit	cretit2	0.9336	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	84.0
6	Spectrogram 1	1	87.0	90.0	0	15000	Crested Tit	cretit2	0.7656	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	87.0
7	Spectrogram 1	1	96.0	99.0	0	15000	Goldcrest	goldcr1	0.8710	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	96.0
8	Spectrogram 1	1	99.0	102.0	0	15000	Crested Tit	cretit2	0.9986	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	99.0
9	Spectrogram 1	1	102.0	105.0	0	15000	Crested Tit	cretit2	0.6288	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	102.0
10	Spectrogram 1	1	108.0	111.0	0	15000	Crested Tit	cretit2	0.9706	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	108.0
11	Spectrogram 1	1	111.0	114.0	0	15000	Crested Tit	cretit2	0.8682	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	111.0
12	Spectrogram 1	1	114.0	117.0	0	15000	Crested Tit	cretit2	0.7696	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	114.0
13	Spectrogram 1	1	123.0	126.0	0	15000	Crested Tit	cretit2	0.8298	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	123.0
14	Spectrogram 1	1	129.0	132.0	0	15000	Crested Tit	cretit2	0.9668	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	129.0
15	Spectrogram 1	1	132.0	135.0	0	15000	Crested Tit	cretit2	0.9168	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	132.0
16	Spectrogram 1	1	135.0	138.0	0	15000	Crested Tit	cretit2	0.9990	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	135.0
17	Spectrogram 1	1	138.0	141.0	0	15000	Crested Tit	cretit2	0.8824	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	138.0
18	Spectrogram 1	1	144.0	147.0	0	15000	Crested Tit	cretit2	0.9983	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	144.0
19	Spectrogram 1	1	171.0	174.0	0	15000	Goldcrest	goldcr1	0.5828	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	171.0
20	Spectrogram 1	1	180.0	183.0	0	15000	Coal Tit	coatit2	0.5508	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	180.0
21	Spectrogram 1	1	183.0	186.0	0	15000	Goldcrest	goldcr1	0.5248	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	183.0
22	Spectrogram 1	1	192.0	195.0	0	15000	Coal Tit	coatit2	0.6962	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	192.0
23	Spectrogram 1	1	198.0	201.0	0	15000	Coal Tit	coatit2	0.8721	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	198.0
24	Spectrogram 1	1	201.0	204.0	0	15000	Coal Tit	coatit2	0.6414	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	201.0
25	Spectrogram 1	1	207.0	210.0	0	15000	Coal Tit	coatit2	0.7152	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	207.0
26	Spectrogram 1	1	210.0	213.0	0	15000	Coal Tit	coatit2	0.5631	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	210.0
27	Spectrogram 1	1	216.0	219.0	0	15000	Coal Tit	coatit2	0.6549	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	216.0
28	Spectrogram 1	1	222.0	225.0	0	15000	Coal Tit	coatit2	0.6351	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	222.0
29	Spectrogram 1	1	231.0	234.0	0	15000	Coal Tit	coatit2	0.8971	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	231.0
30	Spectrogram 1	1	237.0	240.0	0	15000	Coal Tit	coatit2	0.6436	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	237.0
31	Spectrogram 1	1	243.0	246.0	0	15000	Coal Tit	coatit2	0.9177	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	243.0
32	Spectrogram 1	1	246.0	249.0	0	15000	Coal Tit	coatit2	0.7348	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	246.0
33	Spectrogram 1	1	252.0	255.0	0	15000	Coal Tit	coatit2	0.8492	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	252.0
34	Spectrogram 1	1	258.0	261.0	0	15000	Coal Tit	coatit2	0.7620	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	258.0
35	Spectrogram 1	1	264.0	267.0	0	15000	Coal Tit	coatit2	0.7184	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	264.0
36	Spectrogram 1	1	267.0	270.0	0	15000	Coal Tit	coatit2	0.7156	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	267.0
37	Spectrogram 1	1	270.0	273.0	0	15000	Coal Tit	coatit2	0.6559	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	270.0
38	Spectrogram 1	1	378.0	381.0	0	15000	Goldcrest	goldcr1	0.5148	.\sounds\realsound\red\red2\20260215\20260215_070000.WAV	378.0
