Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	3.0	6.0	0	15000	Goldcrest	goldcr1	0.8357	.\sounds\realsound\red\red1\20260208\20260208_080000.WAV	3.0
2	Spectrogram 1	1	6.0	9.0	0	15000	Goldcrest	goldcr1	0.6143	.\sounds\realsound\red\red1\20260208\20260208_080000.WAV	6.0
3	Spectrogram 1	1	21.0	24.0	0	15000	Goldcrest	goldcr1	0.7377	.\sounds\realsound\red\red1\20260208\20260208_080000.WAV	21.0
4	Spectrogram 1	1	36.0	39.0	0	15000	Goldcrest	goldcr1	0.5668	.\sounds\realsound\red\red1\20260208\20260208_080000.WAV	36.0
5	Spectrogram 1	1	39.0	42.0	0	15000	Goldcrest	goldcr1	0.7231	.\sounds\realsound\red\red1\20260208\20260208_080000.WAV	39.0
6	Spectrogram 1	1	45.0	48.0	0	15000	Goldcrest	goldcr1	0.6501	.\sounds\realsound\red\red1\20260208\20260208_080000.WAV	45.0
7	Spectrogram 1	1	48.0	51.0	0	15000	Goldcrest	goldcr1	0.6982	.\sounds\realsound\red\red1\20260208\20260208_080000.WAV	48.0
8	Spectrogram 1	1	51.0	54.0	0	15000	Carrion Crow	carcro1	0.5242	.\sounds\realsound\red\red1\20260208\20260208_080000.WAV	51.0
9	Spectrogram 1	1	54.0	57.0	0	15000	Goldcrest	goldcr1	0.7557	.\sounds\realsound\red\red1\20260208\20260208_080000.WAV	54.0
10	Spectrogram 1	1	63.0	66.0	0	15000	Goldcrest	goldcr1	0.6373	.\sounds\realsound\red\red1\20260208\20260208_080000.WAV	63.0
11	Spectrogram 1	1	72.0	75.0	0	15000	Goldcrest	goldcr1	0.7966	.\sounds\realsound\red\red1\20260208\20260208_080000.WAV	72.0
12	Spectrogram 1	1	75.0	78.0	0	15000	Goldcrest	goldcr1	0.7339	.\sounds\realsound\red\red1\20260208\20260208_080000.WAV	75.0
13	Spectrogram 1	1	78.0	81.0	0	15000	Goldcrest	goldcr1	0.7902	.\sounds\realsound\red\red1\20260208\20260208_080000.WAV	78.0
14	Spectrogram 1	1	84.0	87.0	0	15000	Goldcrest	goldcr1	0.6009	.\sounds\realsound\red\red1\20260208\20260208_080000.WAV	84.0
15	Spectrogram 1	1	90.0	93.0	0	15000	Goldcrest	goldcr1	0.7201	.\sounds\realsound\red\red1\20260208\20260208_080000.WAV	90.0
