Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	195.0	198.0	0	15000	Eurasian Nuthatch	eurnut2	0.9388	.\sounds\realsound\red\red1\20260215\20260215_070000.WAV	195.0
2	Spectrogram 1	1	303.0	306.0	0	15000	Eurasian Nuthatch	eurnut2	0.6784	.\sounds\realsound\red\red1\20260215\20260215_070000.WAV	303.0
3	Spectrogram 1	1	318.0	321.0	0	15000	Eurasian Nuthatch	eurnut2	0.8153	.\sounds\realsound\red\red1\20260215\20260215_070000.WAV	318.0
4	Spectrogram 1	1	327.0	330.0	0	15000	Eurasian Nuthatch	eurnut2	0.8259	.\sounds\realsound\red\red1\20260215\20260215_070000.WAV	327.0
5	Spectrogram 1	1	336.0	339.0	0	15000	Eurasian Nuthatch	eurnut2	0.5828	.\sounds\realsound\red\red1\20260215\20260215_070000.WAV	336.0
6	Spectrogram 1	1	678.0	681.0	0	15000	Eurasian Nuthatch	eurnut2	0.8923	.\sounds\realsound\red\red1\20260215\20260215_070000.WAV	678.0
7	Spectrogram 1	1	681.0	684.0	0	15000	Eurasian Nuthatch	eurnut2	0.9372	.\sounds\realsound\red\red1\20260215\20260215_070000.WAV	681.0
8	Spectrogram 1	1	684.0	687.0	0	15000	Eurasian Nuthatch	eurnut2	0.9980	.\sounds\realsound\red\red1\20260215\20260215_070000.WAV	684.0
9	Spectrogram 1	1	687.0	690.0	0	15000	Eurasian Nuthatch	eurnut2	0.9921	.\sounds\realsound\red\red1\20260215\20260215_070000.WAV	687.0
10	Spectrogram 1	1	690.0	693.0	0	15000	Eurasian Nuthatch	eurnut2	0.9915	.\sounds\realsound\red\red1\20260215\20260215_070000.WAV	690.0
11	Spectrogram 1	1	693.0	696.0	0	15000	Eurasian Nuthatch	eurnut2	0.9859	.\sounds\realsound\red\red1\20260215\20260215_070000.WAV	693.0
12	Spectrogram 1	1	696.0	699.0	0	15000	Eurasian Nuthatch	eurnut2	0.9880	.\sounds\realsound\red\red1\20260215\20260215_070000.WAV	696.0
13	Spectrogram 1	1	699.0	702.0	0	15000	Eurasian Nuthatch	eurnut2	0.9725	.\sounds\realsound\red\red1\20260215\20260215_070000.WAV	699.0
14	Spectrogram 1	1	702.0	705.0	0	15000	Eurasian Nuthatch	eurnut2	0.9007	.\sounds\realsound\red\red1\20260215\20260215_070000.WAV	702.0
15	Spectrogram 1	1	705.0	708.0	0	15000	Eurasian Nuthatch	eurnut2	0.9543	.\sounds\realsound\red\red1\20260215\20260215_070000.WAV	705.0
16	Spectrogram 1	1	708.0	711.0	0	15000	Eurasian Nuthatch	eurnut2	0.9555	.\sounds\realsound\red\red1\20260215\20260215_070000.WAV	708.0
