Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	18.0	21.0	0	15000	Goldcrest	goldcr1	0.5312	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	18.0
2	Spectrogram 1	1	21.0	24.0	0	15000	Goldcrest	goldcr1	0.6222	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	21.0
3	Spectrogram 1	1	51.0	54.0	0	15000	Goldcrest	goldcr1	0.6849	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	51.0
4	Spectrogram 1	1	78.0	81.0	0	15000	Goldcrest	goldcr1	0.8426	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	78.0
5	Spectrogram 1	1	81.0	84.0	0	15000	Goldcrest	goldcr1	0.5272	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	81.0
6	Spectrogram 1	1	84.0	87.0	0	15000	Goldcrest	goldcr1	0.6471	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	84.0
7	Spectrogram 1	1	96.0	99.0	0	15000	Goldcrest	goldcr1	0.6648	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	96.0
8	Spectrogram 1	1	117.0	120.0	0	15000	Goldcrest	goldcr1	0.6523	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	117.0
9	Spectrogram 1	1	120.0	123.0	0	15000	Goldcrest	goldcr1	0.5099	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	120.0
10	Spectrogram 1	1	126.0	129.0	0	15000	Goldcrest	goldcr1	0.5323	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	126.0
11	Spectrogram 1	1	129.0	132.0	0	15000	Goldcrest	goldcr1	0.8946	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	129.0
12	Spectrogram 1	1	135.0	138.0	0	15000	Goldcrest	goldcr1	0.6501	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	135.0
13	Spectrogram 1	1	141.0	144.0	0	15000	Goldcrest	goldcr1	0.8623	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	141.0
14	Spectrogram 1	1	144.0	147.0	0	15000	Goldcrest	goldcr1	0.7442	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	144.0
15	Spectrogram 1	1	150.0	153.0	0	15000	Goldcrest	goldcr1	0.6584	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	150.0
16	Spectrogram 1	1	159.0	162.0	0	15000	Goldcrest	goldcr1	0.6037	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	159.0
17	Spectrogram 1	1	168.0	171.0	0	15000	Goldcrest	goldcr1	0.5456	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	168.0
18	Spectrogram 1	1	174.0	177.0	0	15000	Goldcrest	goldcr1	0.6120	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	174.0
19	Spectrogram 1	1	183.0	186.0	0	15000	Goldcrest	goldcr1	0.6528	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	183.0
20	Spectrogram 1	1	192.0	195.0	0	15000	Goldcrest	goldcr1	0.7555	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	192.0
21	Spectrogram 1	1	195.0	198.0	0	15000	Goldcrest	goldcr1	0.5330	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	195.0
22	Spectrogram 1	1	204.0	207.0	0	15000	Goldcrest	goldcr1	0.6844	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	204.0
23	Spectrogram 1	1	207.0	210.0	0	15000	Goldcrest	goldcr1	0.5767	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	207.0
24	Spectrogram 1	1	213.0	216.0	0	15000	Goldcrest	goldcr1	0.5854	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	213.0
25	Spectrogram 1	1	216.0	219.0	0	15000	Goldcrest	goldcr1	0.7113	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	216.0
26	Spectrogram 1	1	219.0	222.0	0	15000	Goldcrest	goldcr1	0.8831	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	219.0
27	Spectrogram 1	1	234.0	237.0	0	15000	Goldcrest	goldcr1	0.8230	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	234.0
28	Spectrogram 1	1	240.0	243.0	0	15000	Goldcrest	goldcr1	0.7216	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	240.0
29	Spectrogram 1	1	243.0	246.0	0	15000	Goldcrest	goldcr1	0.7801	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	243.0
30	Spectrogram 1	1	249.0	252.0	0	15000	Goldcrest	goldcr1	0.5627	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	249.0
31	Spectrogram 1	1	252.0	255.0	0	15000	Goldcrest	goldcr1	0.7859	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	252.0
32	Spectrogram 1	1	264.0	267.0	0	15000	Goldcrest	goldcr1	0.6591	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	264.0
33	Spectrogram 1	1	270.0	273.0	0	15000	Goldcrest	goldcr1	0.7081	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	270.0
34	Spectrogram 1	1	273.0	276.0	0	15000	Goldcrest	goldcr1	0.5936	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	273.0
35	Spectrogram 1	1	279.0	282.0	0	15000	Goldcrest	goldcr1	0.6027	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	279.0
36	Spectrogram 1	1	282.0	285.0	0	15000	Goldcrest	goldcr1	0.7437	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	282.0
37	Spectrogram 1	1	285.0	288.0	0	15000	Goldcrest	goldcr1	0.5921	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	285.0
38	Spectrogram 1	1	291.0	294.0	0	15000	Goldcrest	goldcr1	0.5415	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	291.0
39	Spectrogram 1	1	294.0	297.0	0	15000	Goldcrest	goldcr1	0.7563	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	294.0
40	Spectrogram 1	1	297.0	300.0	0	15000	Goldcrest	goldcr1	0.8244	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	297.0
41	Spectrogram 1	1	300.0	303.0	0	15000	Goldcrest	goldcr1	0.5117	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	300.0
42	Spectrogram 1	1	315.0	318.0	0	15000	Goldcrest	goldcr1	0.7287	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	315.0
43	Spectrogram 1	1	321.0	324.0	0	15000	Goldcrest	goldcr1	0.6756	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	321.0
44	Spectrogram 1	1	324.0	327.0	0	15000	Goldcrest	goldcr1	0.6880	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	324.0
45	Spectrogram 1	1	330.0	333.0	0	15000	Goldcrest	goldcr1	0.6078	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	330.0
46	Spectrogram 1	1	333.0	336.0	0	15000	Goldcrest	goldcr1	0.5171	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	333.0
47	Spectrogram 1	1	336.0	339.0	0	15000	Goldcrest	goldcr1	0.6454	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	336.0
48	Spectrogram 1	1	339.0	342.0	0	15000	Goldcrest	goldcr1	0.5971	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	339.0
49	Spectrogram 1	1	345.0	348.0	0	15000	Goldcrest	goldcr1	0.7519	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	345.0
50	Spectrogram 1	1	348.0	351.0	0	15000	Goldcrest	goldcr1	0.6437	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	348.0
51	Spectrogram 1	1	363.0	366.0	0	15000	Goldcrest	goldcr1	0.5110	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	363.0
52	Spectrogram 1	1	366.0	369.0	0	15000	Goldcrest	goldcr1	0.7293	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	366.0
53	Spectrogram 1	1	375.0	378.0	0	15000	Goldcrest	goldcr1	0.5938	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	375.0
54	Spectrogram 1	1	381.0	384.0	0	15000	Goldcrest	goldcr1	0.5185	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	381.0
55	Spectrogram 1	1	384.0	387.0	0	15000	Goldcrest	goldcr1	0.6329	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	384.0
56	Spectrogram 1	1	387.0	390.0	0	15000	Goldcrest	goldcr1	0.6793	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	387.0
57	Spectrogram 1	1	390.0	393.0	0	15000	Goldcrest	goldcr1	0.8187	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	390.0
58	Spectrogram 1	1	393.0	396.0	0	15000	Goldcrest	goldcr1	0.6378	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	393.0
59	Spectrogram 1	1	396.0	399.0	0	15000	Goldcrest	goldcr1	0.8563	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	396.0
60	Spectrogram 1	1	417.0	420.0	0	15000	Goldcrest	goldcr1	0.7017	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	417.0
61	Spectrogram 1	1	426.0	429.0	0	15000	Goldcrest	goldcr1	0.7674	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	426.0
62	Spectrogram 1	1	429.0	432.0	0	15000	Goldcrest	goldcr1	0.7041	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	429.0
63	Spectrogram 1	1	444.0	447.0	0	15000	Goldcrest	goldcr1	0.7807	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	444.0
64	Spectrogram 1	1	447.0	450.0	0	15000	Goldcrest	goldcr1	0.5068	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	447.0
65	Spectrogram 1	1	456.0	459.0	0	15000	Goldcrest	goldcr1	0.5766	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	456.0
66	Spectrogram 1	1	459.0	462.0	0	15000	Goldcrest	goldcr1	0.7161	.\sounds\realsound\white\white4\20260209\20260209_080000.WAV	459.0
