Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	9.0	12.0	0	15000	Eurasian Bullfinch	eurbul	0.6431	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	9.0
2	Spectrogram 1	1	27.0	30.0	0	15000	Crested Tit	cretit2	0.9970	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	27.0
3	Spectrogram 1	1	33.0	36.0	0	15000	Crested Tit	cretit2	0.6551	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	33.0
4	Spectrogram 1	1	36.0	39.0	0	15000	Crested Tit	cretit2	0.9177	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	36.0
5	Spectrogram 1	1	39.0	42.0	0	15000	Crested Tit	cretit2	0.9617	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	39.0
6	Spectrogram 1	1	42.0	45.0	0	15000	Crested Tit	cretit2	0.9039	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	42.0
7	Spectrogram 1	1	45.0	48.0	0	15000	Crested Tit	cretit2	0.8984	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	45.0
8	Spectrogram 1	1	51.0	54.0	0	15000	Crested Tit	cretit2	0.9904	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	51.0
9	Spectrogram 1	1	57.0	60.0	0	15000	Crested Tit	cretit2	0.9731	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	57.0
10	Spectrogram 1	1	63.0	66.0	0	15000	Eurasian Treecreeper	eurtre1	0.8438	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	63.0
11	Spectrogram 1	1	66.0	69.0	0	15000	Crested Tit	cretit2	0.9816	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	66.0
12	Spectrogram 1	1	72.0	75.0	0	15000	Crested Tit	cretit2	0.9298	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	72.0
13	Spectrogram 1	1	78.0	81.0	0	15000	Crested Tit	cretit2	0.9971	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	78.0
14	Spectrogram 1	1	81.0	84.0	0	15000	Eurasian Treecreeper	eurtre1	0.9900	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	81.0
15	Spectrogram 1	1	87.0	90.0	0	15000	Eurasian Blue Tit	blutit	0.6113	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	87.0
16	Spectrogram 1	1	87.0	90.0	0	15000	Crested Tit	cretit2	0.6033	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	87.0
17	Spectrogram 1	1	90.0	93.0	0	15000	Eurasian Treecreeper	eurtre1	0.9417	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	90.0
18	Spectrogram 1	1	96.0	99.0	0	15000	Crested Tit	cretit2	0.5165	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	96.0
19	Spectrogram 1	1	99.0	102.0	0	15000	Crested Tit	cretit2	0.6897	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	99.0
20	Spectrogram 1	1	105.0	108.0	0	15000	Eurasian Treecreeper	eurtre1	0.8883	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	105.0
21	Spectrogram 1	1	117.0	120.0	0	15000	Eurasian Treecreeper	eurtre1	0.9992	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	117.0
22	Spectrogram 1	1	126.0	129.0	0	15000	Eurasian Treecreeper	eurtre1	0.9960	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	126.0
23	Spectrogram 1	1	129.0	132.0	0	15000	Eurasian Treecreeper	eurtre1	0.9974	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	129.0
24	Spectrogram 1	1	141.0	144.0	0	15000	Eurasian Treecreeper	eurtre1	0.9617	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	141.0
25	Spectrogram 1	1	144.0	147.0	0	15000	Eurasian Treecreeper	eurtre1	0.9881	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	144.0
26	Spectrogram 1	1	147.0	150.0	0	15000	Eurasian Treecreeper	eurtre1	0.9976	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	147.0
27	Spectrogram 1	1	153.0	156.0	0	15000	Eurasian Treecreeper	eurtre1	0.9949	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	153.0
28	Spectrogram 1	1	156.0	159.0	0	15000	Eurasian Treecreeper	eurtre1	0.9943	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	156.0
29	Spectrogram 1	1	159.0	162.0	0	15000	Goldcrest	goldcr1	0.7736	.\sounds\realsound\white\white3\20260210\20260210_070000.WAV	159.0
