Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	411.0	414.0	0	15000	Goldcrest	goldcr1	0.7225	.\sounds\realsound\red\red4\20260208\20260208_140000.WAV	411.0
2	Spectrogram 1	1	414.0	417.0	0	15000	Goldcrest	goldcr1	0.6095	.\sounds\realsound\red\red4\20260208\20260208_140000.WAV	414.0
3	Spectrogram 1	1	420.0	423.0	0	15000	Goldcrest	goldcr1	0.5245	.\sounds\realsound\red\red4\20260208\20260208_140000.WAV	420.0
4	Spectrogram 1	1	438.0	441.0	0	15000	Goldcrest	goldcr1	0.7560	.\sounds\realsound\red\red4\20260208\20260208_140000.WAV	438.0
5	Spectrogram 1	1	456.0	459.0	0	15000	Goldcrest	goldcr1	0.5051	.\sounds\realsound\red\red4\20260208\20260208_140000.WAV	456.0
6	Spectrogram 1	1	468.0	471.0	0	15000	Goldcrest	goldcr1	0.5358	.\sounds\realsound\red\red4\20260208\20260208_140000.WAV	468.0
7	Spectrogram 1	1	471.0	474.0	0	15000	Goldcrest	goldcr1	0.5665	.\sounds\realsound\red\red4\20260208\20260208_140000.WAV	471.0
8	Spectrogram 1	1	474.0	477.0	0	15000	Goldcrest	goldcr1	0.7774	.\sounds\realsound\red\red4\20260208\20260208_140000.WAV	474.0
9	Spectrogram 1	1	477.0	480.0	0	15000	Goldcrest	goldcr1	0.6716	.\sounds\realsound\red\red4\20260208\20260208_140000.WAV	477.0
10	Spectrogram 1	1	480.0	483.0	0	15000	Goldcrest	goldcr1	0.7336	.\sounds\realsound\red\red4\20260208\20260208_140000.WAV	480.0
11	Spectrogram 1	1	486.0	489.0	0	15000	Goldcrest	goldcr1	0.7567	.\sounds\realsound\red\red4\20260208\20260208_140000.WAV	486.0
12	Spectrogram 1	1	495.0	498.0	0	15000	Goldcrest	goldcr1	0.8210	.\sounds\realsound\red\red4\20260208\20260208_140000.WAV	495.0
13	Spectrogram 1	1	501.0	504.0	0	15000	Goldcrest	goldcr1	0.5560	.\sounds\realsound\red\red4\20260208\20260208_140000.WAV	501.0
14	Spectrogram 1	1	504.0	507.0	0	15000	Goldcrest	goldcr1	0.5448	.\sounds\realsound\red\red4\20260208\20260208_140000.WAV	504.0
15	Spectrogram 1	1	507.0	510.0	0	15000	Goldcrest	goldcr1	0.8069	.\sounds\realsound\red\red4\20260208\20260208_140000.WAV	507.0
16	Spectrogram 1	1	510.0	513.0	0	15000	Goldcrest	goldcr1	0.6882	.\sounds\realsound\red\red4\20260208\20260208_140000.WAV	510.0
17	Spectrogram 1	1	516.0	519.0	0	15000	Goldcrest	goldcr1	0.5630	.\sounds\realsound\red\red4\20260208\20260208_140000.WAV	516.0
18	Spectrogram 1	1	522.0	525.0	0	15000	Goldcrest	goldcr1	0.5371	.\sounds\realsound\red\red4\20260208\20260208_140000.WAV	522.0
19	Spectrogram 1	1	528.0	531.0	0	15000	Goldcrest	goldcr1	0.5334	.\sounds\realsound\red\red4\20260208\20260208_140000.WAV	528.0
20	Spectrogram 1	1	531.0	534.0	0	15000	Goldcrest	goldcr1	0.5980	.\sounds\realsound\red\red4\20260208\20260208_140000.WAV	531.0
21	Spectrogram 1	1	534.0	537.0	0	15000	Goldcrest	goldcr1	0.8391	.\sounds\realsound\red\red4\20260208\20260208_140000.WAV	534.0
