Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	39.0	42.0	0	15000	Great Spotted Woodpecker	grswoo	0.8238	.\sounds\realsound\white\white3\20260207\20260207_100000.WAV	39.0
2	Spectrogram 1	1	45.0	48.0	0	15000	Great Spotted Woodpecker	grswoo	0.7754	.\sounds\realsound\white\white3\20260207\20260207_100000.WAV	45.0
3	Spectrogram 1	1	48.0	51.0	0	15000	Great Spotted Woodpecker	grswoo	0.5790	.\sounds\realsound\white\white3\20260207\20260207_100000.WAV	48.0
4	Spectrogram 1	1	51.0	54.0	0	15000	Great Spotted Woodpecker	grswoo	0.8469	.\sounds\realsound\white\white3\20260207\20260207_100000.WAV	51.0
5	Spectrogram 1	1	54.0	57.0	0	15000	Great Spotted Woodpecker	grswoo	0.7788	.\sounds\realsound\white\white3\20260207\20260207_100000.WAV	54.0
6	Spectrogram 1	1	57.0	60.0	0	15000	Great Spotted Woodpecker	grswoo	0.7887	.\sounds\realsound\white\white3\20260207\20260207_100000.WAV	57.0
7	Spectrogram 1	1	60.0	63.0	0	15000	Great Spotted Woodpecker	grswoo	0.8605	.\sounds\realsound\white\white3\20260207\20260207_100000.WAV	60.0
8	Spectrogram 1	1	63.0	66.0	0	15000	Great Spotted Woodpecker	grswoo	0.7212	.\sounds\realsound\white\white3\20260207\20260207_100000.WAV	63.0
9	Spectrogram 1	1	66.0	69.0	0	15000	Great Spotted Woodpecker	grswoo	0.8647	.\sounds\realsound\white\white3\20260207\20260207_100000.WAV	66.0
10	Spectrogram 1	1	69.0	72.0	0	15000	Great Spotted Woodpecker	grswoo	0.7281	.\sounds\realsound\white\white3\20260207\20260207_100000.WAV	69.0
11	Spectrogram 1	1	72.0	75.0	0	15000	Great Spotted Woodpecker	grswoo	0.6104	.\sounds\realsound\white\white3\20260207\20260207_100000.WAV	72.0
12	Spectrogram 1	1	75.0	78.0	0	15000	Great Spotted Woodpecker	grswoo	0.6175	.\sounds\realsound\white\white3\20260207\20260207_100000.WAV	75.0
13	Spectrogram 1	1	78.0	81.0	0	15000	Great Spotted Woodpecker	grswoo	0.7769	.\sounds\realsound\white\white3\20260207\20260207_100000.WAV	78.0
14	Spectrogram 1	1	81.0	84.0	0	15000	Great Spotted Woodpecker	grswoo	0.8674	.\sounds\realsound\white\white3\20260207\20260207_100000.WAV	81.0
15	Spectrogram 1	1	84.0	87.0	0	15000	Great Spotted Woodpecker	grswoo	0.8563	.\sounds\realsound\white\white3\20260207\20260207_100000.WAV	84.0
16	Spectrogram 1	1	87.0	90.0	0	15000	Great Spotted Woodpecker	grswoo	0.8110	.\sounds\realsound\white\white3\20260207\20260207_100000.WAV	87.0
17	Spectrogram 1	1	90.0	93.0	0	15000	Great Spotted Woodpecker	grswoo	0.9321	.\sounds\realsound\white\white3\20260207\20260207_100000.WAV	90.0
18	Spectrogram 1	1	96.0	99.0	0	15000	Great Spotted Woodpecker	grswoo	0.9260	.\sounds\realsound\white\white3\20260207\20260207_100000.WAV	96.0
19	Spectrogram 1	1	738.0	741.0	0	15000	Great Spotted Woodpecker	grswoo	0.9587	.\sounds\realsound\white\white3\20260207\20260207_100000.WAV	738.0
20	Spectrogram 1	1	741.0	744.0	0	15000	Great Spotted Woodpecker	grswoo	0.9490	.\sounds\realsound\white\white3\20260207\20260207_100000.WAV	741.0
21	Spectrogram 1	1	744.0	747.0	0	15000	Great Spotted Woodpecker	grswoo	0.8906	.\sounds\realsound\white\white3\20260207\20260207_100000.WAV	744.0
22	Spectrogram 1	1	747.0	750.0	0	15000	Great Spotted Woodpecker	grswoo	0.8818	.\sounds\realsound\white\white3\20260207\20260207_100000.WAV	747.0
23	Spectrogram 1	1	750.0	753.0	0	15000	Great Spotted Woodpecker	grswoo	0.8641	.\sounds\realsound\white\white3\20260207\20260207_100000.WAV	750.0
