Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	15000	Tawny Owl	tawowl1	0.7516	.\sounds\realsound\white\white4\20260211\20260211_110000.WAV	0.0
2	Spectrogram 1	1	33.0	36.0	0	15000	Tawny Owl	tawowl1	0.9315	.\sounds\realsound\white\white4\20260211\20260211_110000.WAV	33.0
3	Spectrogram 1	1	261.0	264.0	0	15000	Goldcrest	goldcr1	0.6872	.\sounds\realsound\white\white4\20260211\20260211_110000.WAV	261.0
4	Spectrogram 1	1	267.0	270.0	0	15000	Goldcrest	goldcr1	0.6703	.\sounds\realsound\white\white4\20260211\20260211_110000.WAV	267.0
5	Spectrogram 1	1	348.0	351.0	0	15000	Goldcrest	goldcr1	0.5529	.\sounds\realsound\white\white4\20260211\20260211_110000.WAV	348.0
6	Spectrogram 1	1	396.0	399.0	0	15000	Goldcrest	goldcr1	0.6016	.\sounds\realsound\white\white4\20260211\20260211_110000.WAV	396.0
7	Spectrogram 1	1	399.0	402.0	0	15000	Goldcrest	goldcr1	0.5738	.\sounds\realsound\white\white4\20260211\20260211_110000.WAV	399.0
8	Spectrogram 1	1	414.0	417.0	0	15000	Goldcrest	goldcr1	0.7610	.\sounds\realsound\white\white4\20260211\20260211_110000.WAV	414.0
9	Spectrogram 1	1	417.0	420.0	0	15000	Goldcrest	goldcr1	0.5108	.\sounds\realsound\white\white4\20260211\20260211_110000.WAV	417.0
10	Spectrogram 1	1	513.0	516.0	0	15000	Goldcrest	goldcr1	0.5607	.\sounds\realsound\white\white4\20260211\20260211_110000.WAV	513.0
11	Spectrogram 1	1	564.0	567.0	0	15000	Goldcrest	goldcr1	0.8166	.\sounds\realsound\white\white4\20260211\20260211_110000.WAV	564.0
12	Spectrogram 1	1	570.0	573.0	0	15000	Goldcrest	goldcr1	0.5727	.\sounds\realsound\white\white4\20260211\20260211_110000.WAV	570.0
13	Spectrogram 1	1	573.0	576.0	0	15000	Goldcrest	goldcr1	0.8233	.\sounds\realsound\white\white4\20260211\20260211_110000.WAV	573.0
14	Spectrogram 1	1	579.0	582.0	0	15000	Goldcrest	goldcr1	0.7033	.\sounds\realsound\white\white4\20260211\20260211_110000.WAV	579.0
15	Spectrogram 1	1	582.0	585.0	0	15000	Goldcrest	goldcr1	0.6098	.\sounds\realsound\white\white4\20260211\20260211_110000.WAV	582.0
16	Spectrogram 1	1	585.0	588.0	0	15000	Goldcrest	goldcr1	0.6667	.\sounds\realsound\white\white4\20260211\20260211_110000.WAV	585.0
17	Spectrogram 1	1	588.0	591.0	0	15000	Goldcrest	goldcr1	0.6085	.\sounds\realsound\white\white4\20260211\20260211_110000.WAV	588.0
18	Spectrogram 1	1	597.0	600.0	0	15000	Goldcrest	goldcr1	0.6330	.\sounds\realsound\white\white4\20260211\20260211_110000.WAV	597.0
19	Spectrogram 1	1	600.0	603.0	0	15000	Goldcrest	goldcr1	0.6063	.\sounds\realsound\white\white4\20260211\20260211_110000.WAV	600.0
20	Spectrogram 1	1	603.0	606.0	0	15000	Goldcrest	goldcr1	0.8356	.\sounds\realsound\white\white4\20260211\20260211_110000.WAV	603.0
21	Spectrogram 1	1	606.0	609.0	0	15000	Goldcrest	goldcr1	0.5033	.\sounds\realsound\white\white4\20260211\20260211_110000.WAV	606.0
22	Spectrogram 1	1	609.0	612.0	0	15000	Goldcrest	goldcr1	0.7160	.\sounds\realsound\white\white4\20260211\20260211_110000.WAV	609.0
