Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	9.0	12.0	0	15000	Goldcrest	goldcr1	0.6411	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	9.0
2	Spectrogram 1	1	15.0	18.0	0	15000	Goldcrest	goldcr1	0.6474	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	15.0
3	Spectrogram 1	1	21.0	24.0	0	15000	Goldcrest	goldcr1	0.6539	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	21.0
4	Spectrogram 1	1	45.0	48.0	0	15000	Goldcrest	goldcr1	0.6169	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	45.0
5	Spectrogram 1	1	96.0	99.0	0	15000	Goldcrest	goldcr1	0.7033	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	96.0
6	Spectrogram 1	1	105.0	108.0	0	15000	Goldcrest	goldcr1	0.5881	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	105.0
7	Spectrogram 1	1	114.0	117.0	0	15000	Goldcrest	goldcr1	0.5104	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	114.0
8	Spectrogram 1	1	132.0	135.0	0	15000	Goldcrest	goldcr1	0.5694	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	132.0
9	Spectrogram 1	1	135.0	138.0	0	15000	Goldcrest	goldcr1	0.6116	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	135.0
10	Spectrogram 1	1	156.0	159.0	0	15000	Goldcrest	goldcr1	0.8320	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	156.0
11	Spectrogram 1	1	159.0	162.0	0	15000	Goldcrest	goldcr1	0.5962	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	159.0
12	Spectrogram 1	1	162.0	165.0	0	15000	Goldcrest	goldcr1	0.7171	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	162.0
13	Spectrogram 1	1	168.0	171.0	0	15000	Goldcrest	goldcr1	0.8498	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	168.0
14	Spectrogram 1	1	177.0	180.0	0	15000	Goldcrest	goldcr1	0.8267	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	177.0
15	Spectrogram 1	1	180.0	183.0	0	15000	Goldcrest	goldcr1	0.8747	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	180.0
16	Spectrogram 1	1	186.0	189.0	0	15000	Goldcrest	goldcr1	0.7056	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	186.0
17	Spectrogram 1	1	204.0	207.0	0	15000	Goldcrest	goldcr1	0.7180	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	204.0
18	Spectrogram 1	1	222.0	225.0	0	15000	Goldcrest	goldcr1	0.7076	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	222.0
19	Spectrogram 1	1	225.0	228.0	0	15000	Goldcrest	goldcr1	0.5775	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	225.0
20	Spectrogram 1	1	237.0	240.0	0	15000	Goldcrest	goldcr1	0.8815	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	237.0
21	Spectrogram 1	1	276.0	279.0	0	15000	Goldcrest	goldcr1	0.6756	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	276.0
22	Spectrogram 1	1	282.0	285.0	0	15000	Goldcrest	goldcr1	0.5908	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	282.0
23	Spectrogram 1	1	285.0	288.0	0	15000	Goldcrest	goldcr1	0.5737	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	285.0
24	Spectrogram 1	1	312.0	315.0	0	15000	Goldcrest	goldcr1	0.6308	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	312.0
25	Spectrogram 1	1	324.0	327.0	0	15000	Goldcrest	goldcr1	0.7006	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	324.0
26	Spectrogram 1	1	336.0	339.0	0	15000	Goldcrest	goldcr1	0.6281	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	336.0
27	Spectrogram 1	1	342.0	345.0	0	15000	Goldcrest	goldcr1	0.6860	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	342.0
28	Spectrogram 1	1	351.0	354.0	0	15000	Goldcrest	goldcr1	0.8911	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	351.0
29	Spectrogram 1	1	357.0	360.0	0	15000	Goldcrest	goldcr1	0.6839	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	357.0
30	Spectrogram 1	1	360.0	363.0	0	15000	Goldcrest	goldcr1	0.8579	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	360.0
31	Spectrogram 1	1	366.0	369.0	0	15000	Goldcrest	goldcr1	0.5244	.\sounds\realsound\white\white4\20260211\20260211_120000.WAV	366.0
