Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	258.0	261.0	0	15000	Goldcrest	goldcr1	0.5449	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	258.0
2	Spectrogram 1	1	267.0	270.0	0	15000	Goldcrest	goldcr1	0.7058	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	267.0
3	Spectrogram 1	1	294.0	297.0	0	15000	Goldcrest	goldcr1	0.5889	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	294.0
4	Spectrogram 1	1	297.0	300.0	0	15000	Goldcrest	goldcr1	0.5017	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	297.0
5	Spectrogram 1	1	303.0	306.0	0	15000	Goldcrest	goldcr1	0.6291	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	303.0
6	Spectrogram 1	1	306.0	309.0	0	15000	Goldcrest	goldcr1	0.6711	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	306.0
7	Spectrogram 1	1	312.0	315.0	0	15000	Goldcrest	goldcr1	0.6077	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	312.0
8	Spectrogram 1	1	321.0	324.0	0	15000	Goldcrest	goldcr1	0.8032	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	321.0
9	Spectrogram 1	1	324.0	327.0	0	15000	Goldcrest	goldcr1	0.8807	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	324.0
10	Spectrogram 1	1	327.0	330.0	0	15000	Goldcrest	goldcr1	0.7895	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	327.0
11	Spectrogram 1	1	333.0	336.0	0	15000	Goldcrest	goldcr1	0.7443	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	333.0
12	Spectrogram 1	1	339.0	342.0	0	15000	Goldcrest	goldcr1	0.6625	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	339.0
13	Spectrogram 1	1	342.0	345.0	0	15000	Goldcrest	goldcr1	0.7611	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	342.0
14	Spectrogram 1	1	345.0	348.0	0	15000	Goldcrest	goldcr1	0.6641	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	345.0
15	Spectrogram 1	1	348.0	351.0	0	15000	Goldcrest	goldcr1	0.7782	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	348.0
16	Spectrogram 1	1	351.0	354.0	0	15000	Goldcrest	goldcr1	0.5912	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	351.0
17	Spectrogram 1	1	354.0	357.0	0	15000	Goldcrest	goldcr1	0.7000	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	354.0
18	Spectrogram 1	1	360.0	363.0	0	15000	Goldcrest	goldcr1	0.6584	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	360.0
19	Spectrogram 1	1	363.0	366.0	0	15000	Goldcrest	goldcr1	0.7540	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	363.0
20	Spectrogram 1	1	366.0	369.0	0	15000	Goldcrest	goldcr1	0.5142	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	366.0
21	Spectrogram 1	1	369.0	372.0	0	15000	Goldcrest	goldcr1	0.7266	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	369.0
22	Spectrogram 1	1	372.0	375.0	0	15000	Goldcrest	goldcr1	0.7242	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	372.0
23	Spectrogram 1	1	375.0	378.0	0	15000	Goldcrest	goldcr1	0.8235	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	375.0
24	Spectrogram 1	1	384.0	387.0	0	15000	Goldcrest	goldcr1	0.7772	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	384.0
25	Spectrogram 1	1	390.0	393.0	0	15000	Goldcrest	goldcr1	0.9457	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	390.0
26	Spectrogram 1	1	393.0	396.0	0	15000	Goldcrest	goldcr1	0.8307	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	393.0
27	Spectrogram 1	1	396.0	399.0	0	15000	Goldcrest	goldcr1	0.5882	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	396.0
28	Spectrogram 1	1	399.0	402.0	0	15000	Goldcrest	goldcr1	0.7583	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	399.0
29	Spectrogram 1	1	402.0	405.0	0	15000	Goldcrest	goldcr1	0.7514	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	402.0
30	Spectrogram 1	1	405.0	408.0	0	15000	Goldcrest	goldcr1	0.6808	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	405.0
31	Spectrogram 1	1	408.0	411.0	0	15000	Goldcrest	goldcr1	0.7969	.\sounds\realsound\white\white3\20260209\20260209_090000.WAV	408.0
