Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	261.0	264.0	0	15000	Great Spotted Woodpecker	grswoo	0.8202	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	261.0
2	Spectrogram 1	1	264.0	267.0	0	15000	Great Spotted Woodpecker	grswoo	0.6289	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	264.0
3	Spectrogram 1	1	267.0	270.0	0	15000	Great Spotted Woodpecker	grswoo	0.8442	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	267.0
4	Spectrogram 1	1	273.0	276.0	0	15000	Great Spotted Woodpecker	grswoo	0.7195	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	273.0
5	Spectrogram 1	1	279.0	282.0	0	15000	Great Spotted Woodpecker	grswoo	0.8543	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	279.0
6	Spectrogram 1	1	285.0	288.0	0	15000	Great Spotted Woodpecker	grswoo	0.8383	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	285.0
7	Spectrogram 1	1	288.0	291.0	0	15000	Great Spotted Woodpecker	grswoo	0.9456	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	288.0
8	Spectrogram 1	1	291.0	294.0	0	15000	Great Spotted Woodpecker	grswoo	0.6494	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	291.0
9	Spectrogram 1	1	294.0	297.0	0	15000	Great Spotted Woodpecker	grswoo	0.8182	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	294.0
10	Spectrogram 1	1	297.0	300.0	0	15000	Great Spotted Woodpecker	grswoo	0.7264	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	297.0
11	Spectrogram 1	1	300.0	303.0	0	15000	Great Spotted Woodpecker	grswoo	0.8798	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	300.0
12	Spectrogram 1	1	303.0	306.0	0	15000	Great Spotted Woodpecker	grswoo	0.5445	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	303.0
13	Spectrogram 1	1	306.0	309.0	0	15000	Great Spotted Woodpecker	grswoo	0.7976	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	306.0
14	Spectrogram 1	1	309.0	312.0	0	15000	Great Spotted Woodpecker	grswoo	0.8492	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	309.0
15	Spectrogram 1	1	312.0	315.0	0	15000	Great Spotted Woodpecker	grswoo	0.8059	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	312.0
16	Spectrogram 1	1	318.0	321.0	0	15000	Great Spotted Woodpecker	grswoo	0.8156	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	318.0
17	Spectrogram 1	1	321.0	324.0	0	15000	Great Spotted Woodpecker	grswoo	0.6171	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	321.0
18	Spectrogram 1	1	324.0	327.0	0	15000	Great Spotted Woodpecker	grswoo	0.8681	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	324.0
19	Spectrogram 1	1	327.0	330.0	0	15000	Great Spotted Woodpecker	grswoo	0.9766	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	327.0
20	Spectrogram 1	1	330.0	333.0	0	15000	Great Spotted Woodpecker	grswoo	0.7499	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	330.0
21	Spectrogram 1	1	333.0	336.0	0	15000	Great Spotted Woodpecker	grswoo	0.9098	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	333.0
22	Spectrogram 1	1	336.0	339.0	0	15000	Great Spotted Woodpecker	grswoo	0.8083	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	336.0
23	Spectrogram 1	1	339.0	342.0	0	15000	Great Spotted Woodpecker	grswoo	0.9445	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	339.0
24	Spectrogram 1	1	342.0	345.0	0	15000	Great Spotted Woodpecker	grswoo	0.8942	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	342.0
25	Spectrogram 1	1	345.0	348.0	0	15000	Great Spotted Woodpecker	grswoo	0.8758	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	345.0
26	Spectrogram 1	1	351.0	354.0	0	15000	Great Spotted Woodpecker	grswoo	0.8236	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	351.0
27	Spectrogram 1	1	354.0	357.0	0	15000	Great Spotted Woodpecker	grswoo	0.9655	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	354.0
28	Spectrogram 1	1	357.0	360.0	0	15000	Great Spotted Woodpecker	grswoo	0.9365	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	357.0
29	Spectrogram 1	1	360.0	363.0	0	15000	Great Spotted Woodpecker	grswoo	0.8995	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	360.0
30	Spectrogram 1	1	363.0	366.0	0	15000	Great Spotted Woodpecker	grswoo	0.7781	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	363.0
31	Spectrogram 1	1	366.0	369.0	0	15000	Great Spotted Woodpecker	grswoo	0.8810	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	366.0
32	Spectrogram 1	1	369.0	372.0	0	15000	Great Spotted Woodpecker	grswoo	0.9147	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	369.0
33	Spectrogram 1	1	372.0	375.0	0	15000	Great Spotted Woodpecker	grswoo	0.7473	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	372.0
34	Spectrogram 1	1	375.0	378.0	0	15000	Great Spotted Woodpecker	grswoo	0.7947	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	375.0
35	Spectrogram 1	1	378.0	381.0	0	15000	Great Spotted Woodpecker	grswoo	0.7172	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	378.0
36	Spectrogram 1	1	384.0	387.0	0	15000	Great Spotted Woodpecker	grswoo	0.8294	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	384.0
37	Spectrogram 1	1	393.0	396.0	0	15000	Great Spotted Woodpecker	grswoo	0.7151	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	393.0
38	Spectrogram 1	1	405.0	408.0	0	15000	Great Spotted Woodpecker	grswoo	0.6176	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	405.0
39	Spectrogram 1	1	417.0	420.0	0	15000	Great Spotted Woodpecker	grswoo	0.7017	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	417.0
40	Spectrogram 1	1	420.0	423.0	0	15000	Great Spotted Woodpecker	grswoo	0.7115	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	420.0
41	Spectrogram 1	1	423.0	426.0	0	15000	Great Spotted Woodpecker	grswoo	0.7478	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	423.0
42	Spectrogram 1	1	426.0	429.0	0	15000	Great Spotted Woodpecker	grswoo	0.6378	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	426.0
43	Spectrogram 1	1	432.0	435.0	0	15000	Great Spotted Woodpecker	grswoo	0.5972	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	432.0
44	Spectrogram 1	1	438.0	441.0	0	15000	Great Spotted Woodpecker	grswoo	0.5104	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	438.0
45	Spectrogram 1	1	441.0	444.0	0	15000	Great Spotted Woodpecker	grswoo	0.6489	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	441.0
46	Spectrogram 1	1	447.0	450.0	0	15000	Great Spotted Woodpecker	grswoo	0.7654	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	447.0
47	Spectrogram 1	1	450.0	453.0	0	15000	Great Spotted Woodpecker	grswoo	0.5431	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	450.0
48	Spectrogram 1	1	453.0	456.0	0	15000	Great Spotted Woodpecker	grswoo	0.8404	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	453.0
49	Spectrogram 1	1	456.0	459.0	0	15000	Great Spotted Woodpecker	grswoo	0.8625	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	456.0
50	Spectrogram 1	1	459.0	462.0	0	15000	Great Spotted Woodpecker	grswoo	0.7117	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	459.0
51	Spectrogram 1	1	462.0	465.0	0	15000	Great Spotted Woodpecker	grswoo	0.8439	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	462.0
52	Spectrogram 1	1	468.0	471.0	0	15000	Great Spotted Woodpecker	grswoo	0.8342	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	468.0
53	Spectrogram 1	1	471.0	474.0	0	15000	Great Spotted Woodpecker	grswoo	0.8675	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	471.0
54	Spectrogram 1	1	474.0	477.0	0	15000	Great Spotted Woodpecker	grswoo	0.8208	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	474.0
55	Spectrogram 1	1	477.0	480.0	0	15000	Great Spotted Woodpecker	grswoo	0.6581	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	477.0
56	Spectrogram 1	1	480.0	483.0	0	15000	Great Spotted Woodpecker	grswoo	0.6725	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	480.0
57	Spectrogram 1	1	483.0	486.0	0	15000	Great Spotted Woodpecker	grswoo	0.8972	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	483.0
58	Spectrogram 1	1	489.0	492.0	0	15000	Great Spotted Woodpecker	grswoo	0.8613	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	489.0
59	Spectrogram 1	1	492.0	495.0	0	15000	Great Spotted Woodpecker	grswoo	0.7222	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	492.0
60	Spectrogram 1	1	495.0	498.0	0	15000	Great Spotted Woodpecker	grswoo	0.7794	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	495.0
61	Spectrogram 1	1	498.0	501.0	0	15000	Great Spotted Woodpecker	grswoo	0.7883	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	498.0
62	Spectrogram 1	1	501.0	504.0	0	15000	Great Spotted Woodpecker	grswoo	0.8714	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	501.0
63	Spectrogram 1	1	576.0	579.0	0	15000	Tawny Owl	tawowl1	0.6386	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	576.0
64	Spectrogram 1	1	609.0	612.0	0	15000	Eurasian Bullfinch	eurbul	0.7348	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	609.0
65	Spectrogram 1	1	624.0	627.0	0	15000	Eurasian Bullfinch	eurbul	0.5325	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	624.0
66	Spectrogram 1	1	645.0	648.0	0	15000	Eurasian Bullfinch	eurbul	0.5643	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	645.0
67	Spectrogram 1	1	648.0	651.0	0	15000	Eurasian Bullfinch	eurbul	0.9067	.\sounds\realsound\white\white2\20260206\20260206_110000.WAV	648.0
