Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
16	Spectrogram 1	1	546.0	549.0	0	15000	Eurasian Nuthatch	eurnut2	0.5119	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	546.0
17	Spectrogram 1	1	564.0	567.0	0	15000	Northern Lapwing	norlap	0.5277	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	564.0
18	Spectrogram 1	1	600.0	603.0	0	15000	Eurasian Nuthatch	eurnut2	0.5835	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	600.0
19	Spectrogram 1	1	666.0	669.0	0	15000	Great Tit	gretit1	0.5488	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	666.0
20	Spectrogram 1	1	750.0	753.0	0	15000	Eurasian Nuthatch	eurnut2	0.7076	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	750.0
21	Spectrogram 1	1	753.0	756.0	0	15000	Eurasian Nuthatch	eurnut2	0.7761	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	753.0
22	Spectrogram 1	1	756.0	759.0	0	15000	Eurasian Nuthatch	eurnut2	0.8423	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	756.0
23	Spectrogram 1	1	771.0	774.0	0	15000	Eurasian Nuthatch	eurnut2	0.9425	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	771.0
24	Spectrogram 1	1	774.0	777.0	0	15000	Eurasian Nuthatch	eurnut2	0.6428	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	774.0
25	Spectrogram 1	1	774.0	777.0	0	15000	Northern Lapwing	norlap	0.5130	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	774.0
26	Spectrogram 1	1	777.0	780.0	0	15000	Eurasian Nuthatch	eurnut2	0.5745	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	777.0
27	Spectrogram 1	1	780.0	783.0	0	15000	Eurasian Nuthatch	eurnut2	0.9208	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	780.0
28	Spectrogram 1	1	783.0	786.0	0	15000	Eurasian Nuthatch	eurnut2	0.8761	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	783.0
29	Spectrogram 1	1	786.0	789.0	0	15000	Eurasian Nuthatch	eurnut2	0.8918	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	786.0
30	Spectrogram 1	1	789.0	792.0	0	15000	Eurasian Nuthatch	eurnut2	0.6196	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	789.0
31	Spectrogram 1	1	792.0	795.0	0	15000	Eurasian Nuthatch	eurnut2	0.9445	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	792.0
32	Spectrogram 1	1	795.0	798.0	0	15000	Eurasian Nuthatch	eurnut2	0.7660	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	795.0
33	Spectrogram 1	1	801.0	804.0	0	15000	Eurasian Nuthatch	eurnut2	0.7738	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	801.0
34	Spectrogram 1	1	801.0	804.0	0	15000	Northern Lapwing	norlap	0.5110	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	801.0
35	Spectrogram 1	1	804.0	807.0	0	15000	Eurasian Nuthatch	eurnut2	0.7213	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	804.0
36	Spectrogram 1	1	813.0	816.0	0	15000	Eurasian Nuthatch	eurnut2	0.7329	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	813.0
37	Spectrogram 1	1	816.0	819.0	0	15000	Northern Lapwing	norlap	0.7790	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	816.0
38	Spectrogram 1	1	819.0	822.0	0	15000	Eurasian Nuthatch	eurnut2	0.8489	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	819.0
39	Spectrogram 1	1	825.0	828.0	0	15000	Eurasian Nuthatch	eurnut2	0.8324	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	825.0
40	Spectrogram 1	1	828.0	831.0	0	15000	Eurasian Nuthatch	eurnut2	0.9050	.\sounds\realsound\red\red1\20260219\20260219_110000.WAV	828.0
