Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	438.0	441.0	0	15000	Goldcrest	goldcr1	0.5119	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	438.0
2	Spectrogram 1	1	498.0	501.0	0	15000	Goldcrest	goldcr1	0.5480	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	498.0
3	Spectrogram 1	1	522.0	525.0	0	15000	Goldcrest	goldcr1	0.6354	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	522.0
4	Spectrogram 1	1	558.0	561.0	0	15000	Goldcrest	goldcr1	0.5156	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	558.0
5	Spectrogram 1	1	564.0	567.0	0	15000	Goldcrest	goldcr1	0.6518	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	564.0
6	Spectrogram 1	1	603.0	606.0	0	15000	Goldcrest	goldcr1	0.7392	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	603.0
7	Spectrogram 1	1	678.0	681.0	0	15000	Goldcrest	goldcr1	0.6178	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	678.0
8	Spectrogram 1	1	801.0	804.0	0	15000	Goldcrest	goldcr1	0.5599	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	801.0
9	Spectrogram 1	1	813.0	816.0	0	15000	Goldcrest	goldcr1	0.7350	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	813.0
10	Spectrogram 1	1	819.0	822.0	0	15000	Goldcrest	goldcr1	0.5355	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	819.0
11	Spectrogram 1	1	822.0	825.0	0	15000	Goldcrest	goldcr1	0.6193	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	822.0
12	Spectrogram 1	1	825.0	828.0	0	15000	Goldcrest	goldcr1	0.5383	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	825.0
13	Spectrogram 1	1	831.0	834.0	0	15000	Goldcrest	goldcr1	0.7545	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	831.0
14	Spectrogram 1	1	837.0	840.0	0	15000	Goldcrest	goldcr1	0.6790	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	837.0
15	Spectrogram 1	1	843.0	846.0	0	15000	Goldcrest	goldcr1	0.8002	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	843.0
16	Spectrogram 1	1	849.0	852.0	0	15000	Goldcrest	goldcr1	0.8328	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	849.0
17	Spectrogram 1	1	855.0	858.0	0	15000	Goldcrest	goldcr1	0.6555	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	855.0
18	Spectrogram 1	1	858.0	861.0	0	15000	Goldcrest	goldcr1	0.5181	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	858.0
19	Spectrogram 1	1	864.0	867.0	0	15000	Goldcrest	goldcr1	0.6479	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	864.0
20	Spectrogram 1	1	867.0	870.0	0	15000	Goldcrest	goldcr1	0.5874	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	867.0
21	Spectrogram 1	1	873.0	876.0	0	15000	Goldcrest	goldcr1	0.7753	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	873.0
22	Spectrogram 1	1	876.0	879.0	0	15000	Goldcrest	goldcr1	0.5091	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	876.0
23	Spectrogram 1	1	879.0	882.0	0	15000	Goldcrest	goldcr1	0.6755	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	879.0
24	Spectrogram 1	1	882.0	885.0	0	15000	Goldcrest	goldcr1	0.8727	.\sounds\realsound\white\white2\20260219\20260219_130000.WAV	882.0
