Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	537.0	540.0	0	15000	Coal Tit	coatit2	0.7229	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	537.0
2	Spectrogram 1	1	540.0	543.0	0	15000	Coal Tit	coatit2	0.7353	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	540.0
3	Spectrogram 1	1	552.0	555.0	0	15000	Coal Tit	coatit2	0.8947	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	552.0
4	Spectrogram 1	1	555.0	558.0	0	15000	Coal Tit	coatit2	0.9651	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	555.0
5	Spectrogram 1	1	558.0	561.0	0	15000	Coal Tit	coatit2	0.8769	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	558.0
6	Spectrogram 1	1	561.0	564.0	0	15000	Coal Tit	coatit2	0.9790	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	561.0
7	Spectrogram 1	1	564.0	567.0	0	15000	Coal Tit	coatit2	0.9798	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	564.0
8	Spectrogram 1	1	567.0	570.0	0	15000	Coal Tit	coatit2	0.9071	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	567.0
9	Spectrogram 1	1	570.0	573.0	0	15000	Coal Tit	coatit2	0.7440	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	570.0
10	Spectrogram 1	1	573.0	576.0	0	15000	Coal Tit	coatit2	0.9976	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	573.0
11	Spectrogram 1	1	576.0	579.0	0	15000	Coal Tit	coatit2	0.9766	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	576.0
12	Spectrogram 1	1	579.0	582.0	0	15000	Coal Tit	coatit2	0.9882	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	579.0
13	Spectrogram 1	1	582.0	585.0	0	15000	Coal Tit	coatit2	0.9686	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	582.0
14	Spectrogram 1	1	585.0	588.0	0	15000	Coal Tit	coatit2	0.7764	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	585.0
15	Spectrogram 1	1	588.0	591.0	0	15000	Coal Tit	coatit2	0.6769	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	588.0
16	Spectrogram 1	1	591.0	594.0	0	15000	Coal Tit	coatit2	0.8620	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	591.0
17	Spectrogram 1	1	594.0	597.0	0	15000	Coal Tit	coatit2	0.8761	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	594.0
18	Spectrogram 1	1	597.0	600.0	0	15000	Coal Tit	coatit2	0.8264	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	597.0
19	Spectrogram 1	1	600.0	603.0	0	15000	Coal Tit	coatit2	0.8444	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	600.0
20	Spectrogram 1	1	603.0	606.0	0	15000	Coal Tit	coatit2	0.9751	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	603.0
21	Spectrogram 1	1	606.0	609.0	0	15000	Coal Tit	coatit2	0.9385	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	606.0
22	Spectrogram 1	1	609.0	612.0	0	15000	Coal Tit	coatit2	0.9359	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	609.0
23	Spectrogram 1	1	612.0	615.0	0	15000	Coal Tit	coatit2	0.6874	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	612.0
24	Spectrogram 1	1	615.0	618.0	0	15000	Coal Tit	coatit2	0.8921	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	615.0
25	Spectrogram 1	1	618.0	621.0	0	15000	Coal Tit	coatit2	0.8633	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	618.0
26	Spectrogram 1	1	621.0	624.0	0	15000	Coal Tit	coatit2	0.9798	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	621.0
27	Spectrogram 1	1	624.0	627.0	0	15000	Coal Tit	coatit2	0.8966	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	624.0
28	Spectrogram 1	1	627.0	630.0	0	15000	Coal Tit	coatit2	0.8185	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	627.0
29	Spectrogram 1	1	630.0	633.0	0	15000	Coal Tit	coatit2	0.9437	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	630.0
30	Spectrogram 1	1	633.0	636.0	0	15000	Coal Tit	coatit2	0.9428	.\sounds\realsound\white\white3\20260208\20260208_070000.WAV	633.0
