Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	3.0	6.0	0	15000	Goldcrest	goldcr1	0.6967	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	3.0
2	Spectrogram 1	1	27.0	30.0	0	15000	Goldcrest	goldcr1	0.6698	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	27.0
3	Spectrogram 1	1	60.0	63.0	0	15000	Goldcrest	goldcr1	0.8569	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	60.0
4	Spectrogram 1	1	66.0	69.0	0	15000	Goldcrest	goldcr1	0.5110	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	66.0
5	Spectrogram 1	1	147.0	150.0	0	15000	Crested Tit	cretit2	0.5441	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	147.0
6	Spectrogram 1	1	153.0	156.0	0	15000	Eurasian Blue Tit	blutit	0.5021	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	153.0
7	Spectrogram 1	1	156.0	159.0	0	15000	Crested Tit	cretit2	0.8905	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	156.0
8	Spectrogram 1	1	162.0	165.0	0	15000	Crested Tit	cretit2	0.6488	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	162.0
9	Spectrogram 1	1	168.0	171.0	0	15000	Crested Tit	cretit2	0.6349	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	168.0
10	Spectrogram 1	1	171.0	174.0	0	15000	Crested Tit	cretit2	0.5172	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	171.0
11	Spectrogram 1	1	174.0	177.0	0	15000	Crested Tit	cretit2	0.8757	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	174.0
12	Spectrogram 1	1	195.0	198.0	0	15000	Goldcrest	goldcr1	0.7744	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	195.0
13	Spectrogram 1	1	204.0	207.0	0	15000	Goldcrest	goldcr1	0.5035	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	204.0
14	Spectrogram 1	1	279.0	282.0	0	15000	Goldcrest	goldcr1	0.6067	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	279.0
15	Spectrogram 1	1	285.0	288.0	0	15000	Song Thrush	sonthr1	0.5077	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	285.0
16	Spectrogram 1	1	288.0	291.0	0	15000	Goldcrest	goldcr1	0.8432	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	288.0
17	Spectrogram 1	1	291.0	294.0	0	15000	Goldcrest	goldcr1	0.6353	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	291.0
18	Spectrogram 1	1	297.0	300.0	0	15000	Goldcrest	goldcr1	0.5985	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	297.0
19	Spectrogram 1	1	303.0	306.0	0	15000	Goldcrest	goldcr1	0.5629	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	303.0
20	Spectrogram 1	1	309.0	312.0	0	15000	Goldcrest	goldcr1	0.8673	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	309.0
21	Spectrogram 1	1	363.0	366.0	0	15000	Goldcrest	goldcr1	0.5943	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	363.0
22	Spectrogram 1	1	369.0	372.0	0	15000	Goldcrest	goldcr1	0.5442	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	369.0
23	Spectrogram 1	1	411.0	414.0	0	15000	Eurasian Treecreeper	eurtre1	0.8338	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	411.0
24	Spectrogram 1	1	420.0	423.0	0	15000	Goldcrest	goldcr1	0.5219	.\sounds\realsound\white\white3\20260208\20260208_120000.WAV	420.0
