Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	3.0	6.0	0	15000	Goldcrest	goldcr1	0.7232	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	3.0
2	Spectrogram 1	1	51.0	54.0	0	15000	Goldcrest	goldcr1	0.6114	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	51.0
3	Spectrogram 1	1	72.0	75.0	0	15000	Goldcrest	goldcr1	0.5645	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	72.0
4	Spectrogram 1	1	120.0	123.0	0	15000	Goldcrest	goldcr1	0.7073	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	120.0
5	Spectrogram 1	1	162.0	165.0	0	15000	Willow Tit	wiltit1	0.9560	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	162.0
6	Spectrogram 1	1	234.0	237.0	0	15000	Goldcrest	goldcr1	0.6481	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	234.0
7	Spectrogram 1	1	240.0	243.0	0	15000	Goldcrest	goldcr1	0.5548	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	240.0
8	Spectrogram 1	1	249.0	252.0	0	15000	Goldcrest	goldcr1	0.5964	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	249.0
9	Spectrogram 1	1	258.0	261.0	0	15000	Goldcrest	goldcr1	0.6376	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	258.0
10	Spectrogram 1	1	273.0	276.0	0	15000	Goldcrest	goldcr1	0.5484	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	273.0
11	Spectrogram 1	1	279.0	282.0	0	15000	Goldcrest	goldcr1	0.5234	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	279.0
12	Spectrogram 1	1	303.0	306.0	0	15000	Goldcrest	goldcr1	0.5260	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	303.0
13	Spectrogram 1	1	315.0	318.0	0	15000	Goldcrest	goldcr1	0.5818	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	315.0
14	Spectrogram 1	1	318.0	321.0	0	15000	Goldcrest	goldcr1	0.7193	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	318.0
15	Spectrogram 1	1	327.0	330.0	0	15000	Goldcrest	goldcr1	0.6178	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	327.0
16	Spectrogram 1	1	342.0	345.0	0	15000	Goldcrest	goldcr1	0.5244	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	342.0
17	Spectrogram 1	1	345.0	348.0	0	15000	Goldcrest	goldcr1	0.5178	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	345.0
18	Spectrogram 1	1	354.0	357.0	0	15000	Goldcrest	goldcr1	0.6456	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	354.0
19	Spectrogram 1	1	363.0	366.0	0	15000	Goldcrest	goldcr1	0.6334	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	363.0
20	Spectrogram 1	1	372.0	375.0	0	15000	Goldcrest	goldcr1	0.9496	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	372.0
21	Spectrogram 1	1	378.0	381.0	0	15000	Goldcrest	goldcr1	0.7577	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	378.0
22	Spectrogram 1	1	381.0	384.0	0	15000	Goldcrest	goldcr1	0.8101	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	381.0
23	Spectrogram 1	1	387.0	390.0	0	15000	Goldcrest	goldcr1	0.7197	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	387.0
24	Spectrogram 1	1	390.0	393.0	0	15000	Goldcrest	goldcr1	0.5931	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	390.0
25	Spectrogram 1	1	402.0	405.0	0	15000	Goldcrest	goldcr1	0.5514	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	402.0
26	Spectrogram 1	1	408.0	411.0	0	15000	Goldcrest	goldcr1	0.5072	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	408.0
27	Spectrogram 1	1	420.0	423.0	0	15000	Goldcrest	goldcr1	0.7384	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	420.0
28	Spectrogram 1	1	483.0	486.0	0	15000	Goldcrest	goldcr1	0.6583	.\sounds\realsound\red\red3\20260212\20260212_090000.WAV	483.0
