Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	105.0	108.0	0	15000	Coal Tit	coatit2	0.9196	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	105.0
2	Spectrogram 1	1	108.0	111.0	0	15000	Coal Tit	coatit2	0.7752	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	108.0
3	Spectrogram 1	1	114.0	117.0	0	15000	Coal Tit	coatit2	0.9073	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	114.0
4	Spectrogram 1	1	123.0	126.0	0	15000	Coal Tit	coatit2	0.5722	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	123.0
5	Spectrogram 1	1	129.0	132.0	0	15000	Coal Tit	coatit2	0.7537	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	129.0
6	Spectrogram 1	1	144.0	147.0	0	15000	Coal Tit	coatit2	0.7146	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	144.0
7	Spectrogram 1	1	291.0	294.0	0	15000	Coal Tit	coatit2	0.6986	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	291.0
8	Spectrogram 1	1	321.0	324.0	0	15000	Coal Tit	coatit2	0.5988	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	321.0
9	Spectrogram 1	1	327.0	330.0	0	15000	Coal Tit	coatit2	0.5077	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	327.0
10	Spectrogram 1	1	345.0	348.0	0	15000	Coal Tit	coatit2	0.8198	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	345.0
11	Spectrogram 1	1	351.0	354.0	0	15000	Coal Tit	coatit2	0.9054	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	351.0
12	Spectrogram 1	1	354.0	357.0	0	15000	Coal Tit	coatit2	0.9028	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	354.0
13	Spectrogram 1	1	357.0	360.0	0	15000	Coal Tit	coatit2	0.8538	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	357.0
14	Spectrogram 1	1	360.0	363.0	0	15000	Coal Tit	coatit2	0.6826	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	360.0
15	Spectrogram 1	1	363.0	366.0	0	15000	Coal Tit	coatit2	0.6679	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	363.0
16	Spectrogram 1	1	366.0	369.0	0	15000	Coal Tit	coatit2	0.8847	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	366.0
17	Spectrogram 1	1	372.0	375.0	0	15000	Coal Tit	coatit2	0.9312	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	372.0
18	Spectrogram 1	1	375.0	378.0	0	15000	Coal Tit	coatit2	0.9463	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	375.0
19	Spectrogram 1	1	378.0	381.0	0	15000	Coal Tit	coatit2	0.8497	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	378.0
20	Spectrogram 1	1	384.0	387.0	0	15000	Coal Tit	coatit2	0.9671	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	384.0
21	Spectrogram 1	1	390.0	393.0	0	15000	Coal Tit	coatit2	0.9558	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	390.0
22	Spectrogram 1	1	396.0	399.0	0	15000	Coal Tit	coatit2	0.7982	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	396.0
23	Spectrogram 1	1	399.0	402.0	0	15000	Coal Tit	coatit2	0.6371	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	399.0
24	Spectrogram 1	1	405.0	408.0	0	15000	Coal Tit	coatit2	0.7337	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	405.0
25	Spectrogram 1	1	411.0	414.0	0	15000	Coal Tit	coatit2	0.9062	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	411.0
26	Spectrogram 1	1	414.0	417.0	0	15000	Coal Tit	coatit2	0.6283	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	414.0
27	Spectrogram 1	1	417.0	420.0	0	15000	Coal Tit	coatit2	0.8747	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	417.0
28	Spectrogram 1	1	420.0	423.0	0	15000	Coal Tit	coatit2	0.8695	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	420.0
29	Spectrogram 1	1	426.0	429.0	0	15000	Coal Tit	coatit2	0.9006	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	426.0
30	Spectrogram 1	1	429.0	432.0	0	15000	Coal Tit	coatit2	0.6785	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	429.0
31	Spectrogram 1	1	432.0	435.0	0	15000	Coal Tit	coatit2	0.8782	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	432.0
32	Spectrogram 1	1	435.0	438.0	0	15000	Coal Tit	coatit2	0.6720	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	435.0
33	Spectrogram 1	1	438.0	441.0	0	15000	Coal Tit	coatit2	0.7836	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	438.0
34	Spectrogram 1	1	441.0	444.0	0	15000	Coal Tit	coatit2	0.9140	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	441.0
35	Spectrogram 1	1	444.0	447.0	0	15000	Coal Tit	coatit2	0.6851	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	444.0
36	Spectrogram 1	1	447.0	450.0	0	15000	Coal Tit	coatit2	0.7114	.\sounds\realsound\white\white2\20260211\20260211_080000.WAV	447.0
