Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	210.0	213.0	0	15000	Goldcrest	goldcr1	0.8643	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	210.0
2	Spectrogram 1	1	348.0	351.0	0	15000	Goldcrest	goldcr1	0.7364	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	348.0
3	Spectrogram 1	1	369.0	372.0	0	15000	Goldcrest	goldcr1	0.5035	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	369.0
4	Spectrogram 1	1	375.0	378.0	0	15000	Goldcrest	goldcr1	0.7709	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	375.0
5	Spectrogram 1	1	384.0	387.0	0	15000	Goldcrest	goldcr1	0.5947	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	384.0
6	Spectrogram 1	1	393.0	396.0	0	15000	Goldcrest	goldcr1	0.6519	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	393.0
7	Spectrogram 1	1	396.0	399.0	0	15000	Goldcrest	goldcr1	0.5261	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	396.0
8	Spectrogram 1	1	423.0	426.0	0	15000	Goldcrest	goldcr1	0.7579	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	423.0
9	Spectrogram 1	1	447.0	450.0	0	15000	Goldcrest	goldcr1	0.6700	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	447.0
10	Spectrogram 1	1	468.0	471.0	0	15000	Goldcrest	goldcr1	0.7316	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	468.0
11	Spectrogram 1	1	492.0	495.0	0	15000	Goldcrest	goldcr1	0.6809	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	492.0
12	Spectrogram 1	1	495.0	498.0	0	15000	Goldcrest	goldcr1	0.5688	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	495.0
13	Spectrogram 1	1	510.0	513.0	0	15000	Goldcrest	goldcr1	0.6083	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	510.0
14	Spectrogram 1	1	513.0	516.0	0	15000	Goldcrest	goldcr1	0.6976	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	513.0
15	Spectrogram 1	1	516.0	519.0	0	15000	Goldcrest	goldcr1	0.6655	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	516.0
16	Spectrogram 1	1	522.0	525.0	0	15000	Goldcrest	goldcr1	0.5682	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	522.0
17	Spectrogram 1	1	540.0	543.0	0	15000	Goldcrest	goldcr1	0.5705	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	540.0
18	Spectrogram 1	1	543.0	546.0	0	15000	Goldcrest	goldcr1	0.5815	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	543.0
19	Spectrogram 1	1	549.0	552.0	0	15000	Goldcrest	goldcr1	0.6321	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	549.0
20	Spectrogram 1	1	552.0	555.0	0	15000	Goldcrest	goldcr1	0.7513	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	552.0
21	Spectrogram 1	1	561.0	564.0	0	15000	Goldcrest	goldcr1	0.5424	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	561.0
22	Spectrogram 1	1	582.0	585.0	0	15000	Goldcrest	goldcr1	0.5995	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	582.0
23	Spectrogram 1	1	795.0	798.0	0	15000	Goldcrest	goldcr1	0.6334	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	795.0
24	Spectrogram 1	1	819.0	822.0	0	15000	Goldcrest	goldcr1	0.5494	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	819.0
25	Spectrogram 1	1	828.0	831.0	0	15000	Goldcrest	goldcr1	0.8055	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	828.0
26	Spectrogram 1	1	852.0	855.0	0	15000	Goldcrest	goldcr1	0.6861	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	852.0
27	Spectrogram 1	1	858.0	861.0	0	15000	Goldcrest	goldcr1	0.8582	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	858.0
28	Spectrogram 1	1	861.0	864.0	0	15000	Goldcrest	goldcr1	0.6936	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	861.0
29	Spectrogram 1	1	876.0	879.0	0	15000	Goldcrest	goldcr1	0.5400	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	876.0
30	Spectrogram 1	1	897.0	900.0	0	15000	Goldcrest	goldcr1	0.5083	.\sounds\realsound\white\white1\20260206\20260206_140000.WAV	897.0
