Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	15000	Eurasian Treecreeper	eurtre1	0.8860	.\sounds\realsound\red\red3\20260208\20260208_070000.WAV	0.0
2	Spectrogram 1	1	3.0	6.0	0	15000	Eurasian Treecreeper	eurtre1	0.5404	.\sounds\realsound\red\red3\20260208\20260208_070000.WAV	3.0
3	Spectrogram 1	1	12.0	15.0	0	15000	Eurasian Treecreeper	eurtre1	0.6745	.\sounds\realsound\red\red3\20260208\20260208_070000.WAV	12.0
4	Spectrogram 1	1	15.0	18.0	0	15000	Eurasian Treecreeper	eurtre1	0.7861	.\sounds\realsound\red\red3\20260208\20260208_070000.WAV	15.0
5	Spectrogram 1	1	21.0	24.0	0	15000	Eurasian Treecreeper	eurtre1	0.8020	.\sounds\realsound\red\red3\20260208\20260208_070000.WAV	21.0
6	Spectrogram 1	1	24.0	27.0	0	15000	Eurasian Treecreeper	eurtre1	0.9177	.\sounds\realsound\red\red3\20260208\20260208_070000.WAV	24.0
7	Spectrogram 1	1	48.0	51.0	0	15000	Eurasian Treecreeper	eurtre1	0.7967	.\sounds\realsound\red\red3\20260208\20260208_070000.WAV	48.0
8	Spectrogram 1	1	51.0	54.0	0	15000	Eurasian Treecreeper	eurtre1	0.6893	.\sounds\realsound\red\red3\20260208\20260208_070000.WAV	51.0
9	Spectrogram 1	1	54.0	57.0	0	15000	Eurasian Treecreeper	eurtre1	0.8844	.\sounds\realsound\red\red3\20260208\20260208_070000.WAV	54.0
10	Spectrogram 1	1	75.0	78.0	0	15000	Eurasian Treecreeper	eurtre1	0.6579	.\sounds\realsound\red\red3\20260208\20260208_070000.WAV	75.0
11	Spectrogram 1	1	78.0	81.0	0	15000	Eurasian Treecreeper	eurtre1	0.7393	.\sounds\realsound\red\red3\20260208\20260208_070000.WAV	78.0
12	Spectrogram 1	1	105.0	108.0	0	15000	Eurasian Treecreeper	eurtre1	0.5028	.\sounds\realsound\red\red3\20260208\20260208_070000.WAV	105.0
13	Spectrogram 1	1	123.0	126.0	0	15000	Eurasian Treecreeper	eurtre1	0.5119	.\sounds\realsound\red\red3\20260208\20260208_070000.WAV	123.0
14	Spectrogram 1	1	159.0	162.0	0	15000	Eurasian Treecreeper	eurtre1	0.5466	.\sounds\realsound\red\red3\20260208\20260208_070000.WAV	159.0
