Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	585.0	588.0	0	15000	Coal Tit	coatit2	0.7486	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	585.0
2	Spectrogram 1	1	600.0	603.0	0	15000	Coal Tit	coatit2	0.8216	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	600.0
3	Spectrogram 1	1	615.0	618.0	0	15000	Eurasian Bullfinch	eurbul	0.7423	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	615.0
4	Spectrogram 1	1	618.0	621.0	0	15000	Coal Tit	coatit2	0.9042	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	618.0
5	Spectrogram 1	1	627.0	630.0	0	15000	Coal Tit	coatit2	0.8203	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	627.0
6	Spectrogram 1	1	633.0	636.0	0	15000	Coal Tit	coatit2	0.8087	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	633.0
7	Spectrogram 1	1	639.0	642.0	0	15000	Coal Tit	coatit2	0.8205	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	639.0
8	Spectrogram 1	1	645.0	648.0	0	15000	Coal Tit	coatit2	0.9762	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	645.0
9	Spectrogram 1	1	651.0	654.0	0	15000	Coal Tit	coatit2	0.9475	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	651.0
10	Spectrogram 1	1	654.0	657.0	0	15000	Coal Tit	coatit2	0.8347	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	654.0
11	Spectrogram 1	1	657.0	660.0	0	15000	Coal Tit	coatit2	0.6831	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	657.0
12	Spectrogram 1	1	663.0	666.0	0	15000	Coal Tit	coatit2	0.8064	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	663.0
13	Spectrogram 1	1	666.0	669.0	0	15000	Coal Tit	coatit2	0.9161	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	666.0
14	Spectrogram 1	1	675.0	678.0	0	15000	Coal Tit	coatit2	0.9481	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	675.0
15	Spectrogram 1	1	681.0	684.0	0	15000	Coal Tit	coatit2	0.7716	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	681.0
16	Spectrogram 1	1	684.0	687.0	0	15000	Coal Tit	coatit2	0.9636	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	684.0
17	Spectrogram 1	1	690.0	693.0	0	15000	Coal Tit	coatit2	0.9869	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	690.0
18	Spectrogram 1	1	696.0	699.0	0	15000	Coal Tit	coatit2	0.9675	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	696.0
19	Spectrogram 1	1	702.0	705.0	0	15000	Coal Tit	coatit2	0.9229	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	702.0
20	Spectrogram 1	1	711.0	714.0	0	15000	Coal Tit	coatit2	0.9533	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	711.0
21	Spectrogram 1	1	714.0	717.0	0	15000	Coal Tit	coatit2	0.9162	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	714.0
22	Spectrogram 1	1	720.0	723.0	0	15000	Coal Tit	coatit2	0.7920	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	720.0
23	Spectrogram 1	1	738.0	741.0	0	15000	Coal Tit	coatit2	0.9110	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	738.0
24	Spectrogram 1	1	741.0	744.0	0	15000	Coal Tit	coatit2	0.9647	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	741.0
25	Spectrogram 1	1	744.0	747.0	0	15000	Coal Tit	coatit2	0.9341	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	744.0
26	Spectrogram 1	1	750.0	753.0	0	15000	Coal Tit	coatit2	0.9081	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	750.0
27	Spectrogram 1	1	753.0	756.0	0	15000	Coal Tit	coatit2	0.8874	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	753.0
28	Spectrogram 1	1	759.0	762.0	0	15000	Coal Tit	coatit2	0.7056	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	759.0
29	Spectrogram 1	1	765.0	768.0	0	15000	Coal Tit	coatit2	0.8334	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	765.0
30	Spectrogram 1	1	771.0	774.0	0	15000	Coal Tit	coatit2	0.7437	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	771.0
31	Spectrogram 1	1	774.0	777.0	0	15000	Coal Tit	coatit2	0.8757	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	774.0
32	Spectrogram 1	1	783.0	786.0	0	15000	Coal Tit	coatit2	0.9069	.\sounds\realsound\white\white2\20260212\20260212_120000.WAV	783.0
