Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	291.0	294.0	0	15000	Coal Tit	coatit2	0.5616	.\sounds\realsound\white\white2\20260215\20260215_080000.WAV	291.0
2	Spectrogram 1	1	300.0	303.0	0	15000	Coal Tit	coatit2	0.8754	.\sounds\realsound\white\white2\20260215\20260215_080000.WAV	300.0
3	Spectrogram 1	1	303.0	306.0	0	15000	Coal Tit	coatit2	0.7836	.\sounds\realsound\white\white2\20260215\20260215_080000.WAV	303.0
4	Spectrogram 1	1	306.0	309.0	0	15000	Coal Tit	coatit2	0.8341	.\sounds\realsound\white\white2\20260215\20260215_080000.WAV	306.0
5	Spectrogram 1	1	309.0	312.0	0	15000	Coal Tit	coatit2	0.9735	.\sounds\realsound\white\white2\20260215\20260215_080000.WAV	309.0
6	Spectrogram 1	1	312.0	315.0	0	15000	Coal Tit	coatit2	0.9953	.\sounds\realsound\white\white2\20260215\20260215_080000.WAV	312.0
7	Spectrogram 1	1	318.0	321.0	0	15000	Coal Tit	coatit2	0.9812	.\sounds\realsound\white\white2\20260215\20260215_080000.WAV	318.0
8	Spectrogram 1	1	324.0	327.0	0	15000	Coal Tit	coatit2	0.9413	.\sounds\realsound\white\white2\20260215\20260215_080000.WAV	324.0
9	Spectrogram 1	1	327.0	330.0	0	15000	Coal Tit	coatit2	0.8058	.\sounds\realsound\white\white2\20260215\20260215_080000.WAV	327.0
10	Spectrogram 1	1	333.0	336.0	0	15000	Coal Tit	coatit2	0.8836	.\sounds\realsound\white\white2\20260215\20260215_080000.WAV	333.0
11	Spectrogram 1	1	336.0	339.0	0	15000	Coal Tit	coatit2	0.8532	.\sounds\realsound\white\white2\20260215\20260215_080000.WAV	336.0
12	Spectrogram 1	1	339.0	342.0	0	15000	Coal Tit	coatit2	0.8319	.\sounds\realsound\white\white2\20260215\20260215_080000.WAV	339.0
13	Spectrogram 1	1	342.0	345.0	0	15000	Coal Tit	coatit2	0.7764	.\sounds\realsound\white\white2\20260215\20260215_080000.WAV	342.0
14	Spectrogram 1	1	345.0	348.0	0	15000	Coal Tit	coatit2	0.7665	.\sounds\realsound\white\white2\20260215\20260215_080000.WAV	345.0
15	Spectrogram 1	1	348.0	351.0	0	15000	Coal Tit	coatit2	0.9019	.\sounds\realsound\white\white2\20260215\20260215_080000.WAV	348.0
16	Spectrogram 1	1	351.0	354.0	0	15000	Coal Tit	coatit2	0.9072	.\sounds\realsound\white\white2\20260215\20260215_080000.WAV	351.0
17	Spectrogram 1	1	354.0	357.0	0	15000	Coal Tit	coatit2	0.8038	.\sounds\realsound\white\white2\20260215\20260215_080000.WAV	354.0
18	Spectrogram 1	1	357.0	360.0	0	15000	Coal Tit	coatit2	0.9796	.\sounds\realsound\white\white2\20260215\20260215_080000.WAV	357.0
19	Spectrogram 1	1	360.0	363.0	0	15000	Coal Tit	coatit2	0.9755	.\sounds\realsound\white\white2\20260215\20260215_080000.WAV	360.0
20	Spectrogram 1	1	363.0	366.0	0	15000	Coal Tit	coatit2	0.8425	.\sounds\realsound\white\white2\20260215\20260215_080000.WAV	363.0
21	Spectrogram 1	1	366.0	369.0	0	15000	Coal Tit	coatit2	0.9083	.\sounds\realsound\white\white2\20260215\20260215_080000.WAV	366.0
