Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	288.0	291.0	0	15000	Goldcrest	goldcr1	0.5802	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	288.0
2	Spectrogram 1	1	357.0	360.0	0	15000	Crested Tit	cretit2	0.5101	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	357.0
3	Spectrogram 1	1	372.0	375.0	0	15000	Crested Tit	cretit2	0.8184	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	372.0
4	Spectrogram 1	1	375.0	378.0	0	15000	Crested Tit	cretit2	0.8097	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	375.0
5	Spectrogram 1	1	378.0	381.0	0	15000	Crested Tit	cretit2	0.8351	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	378.0
6	Spectrogram 1	1	384.0	387.0	0	15000	Coal Tit	coatit2	0.6150	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	384.0
7	Spectrogram 1	1	432.0	435.0	0	15000	Goldcrest	goldcr1	0.5228	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	432.0
8	Spectrogram 1	1	672.0	675.0	0	15000	Coal Tit	coatit2	0.9163	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	672.0
9	Spectrogram 1	1	678.0	681.0	0	15000	Coal Tit	coatit2	0.6176	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	678.0
10	Spectrogram 1	1	705.0	708.0	0	15000	Coal Tit	coatit2	0.6415	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	705.0
11	Spectrogram 1	1	708.0	711.0	0	15000	Coal Tit	coatit2	0.5643	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	708.0
12	Spectrogram 1	1	726.0	729.0	0	15000	Coal Tit	coatit2	0.6923	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	726.0
13	Spectrogram 1	1	753.0	756.0	0	15000	Goldcrest	goldcr1	0.5891	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	753.0
14	Spectrogram 1	1	771.0	774.0	0	15000	Coal Tit	coatit2	0.9083	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	771.0
15	Spectrogram 1	1	774.0	777.0	0	15000	Coal Tit	coatit2	0.8156	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	774.0
16	Spectrogram 1	1	777.0	780.0	0	15000	Coal Tit	coatit2	0.9630	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	777.0
17	Spectrogram 1	1	780.0	783.0	0	15000	Coal Tit	coatit2	0.9076	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	780.0
18	Spectrogram 1	1	783.0	786.0	0	15000	Coal Tit	coatit2	0.9025	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	783.0
19	Spectrogram 1	1	786.0	789.0	0	15000	Coal Tit	coatit2	0.7701	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	786.0
20	Spectrogram 1	1	789.0	792.0	0	15000	Coal Tit	coatit2	0.9464	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	789.0
21	Spectrogram 1	1	792.0	795.0	0	15000	Coal Tit	coatit2	0.9720	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	792.0
22	Spectrogram 1	1	795.0	798.0	0	15000	Coal Tit	coatit2	0.8967	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	795.0
23	Spectrogram 1	1	798.0	801.0	0	15000	Coal Tit	coatit2	0.8858	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	798.0
24	Spectrogram 1	1	801.0	804.0	0	15000	Coal Tit	coatit2	0.8139	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	801.0
25	Spectrogram 1	1	804.0	807.0	0	15000	Coal Tit	coatit2	0.9395	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	804.0
26	Spectrogram 1	1	810.0	813.0	0	15000	Coal Tit	coatit2	0.9487	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	810.0
27	Spectrogram 1	1	813.0	816.0	0	15000	Coal Tit	coatit2	0.6850	.\sounds\realsound\red\red1\20260218\20260218_100000.WAV	813.0
