Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	57.0	60.0	0	15000	Goldcrest	goldcr1	0.9230	.\sounds\realsound\white\white3\20260206\20260206_130000.WAV	57.0
2	Spectrogram 1	1	66.0	69.0	0	15000	Goldcrest	goldcr1	0.5309	.\sounds\realsound\white\white3\20260206\20260206_130000.WAV	66.0
3	Spectrogram 1	1	69.0	72.0	0	15000	Goldcrest	goldcr1	0.5994	.\sounds\realsound\white\white3\20260206\20260206_130000.WAV	69.0
4	Spectrogram 1	1	72.0	75.0	0	15000	Goldcrest	goldcr1	0.8232	.\sounds\realsound\white\white3\20260206\20260206_130000.WAV	72.0
5	Spectrogram 1	1	84.0	87.0	0	15000	Goldcrest	goldcr1	0.7824	.\sounds\realsound\white\white3\20260206\20260206_130000.WAV	84.0
6	Spectrogram 1	1	90.0	93.0	0	15000	Goldcrest	goldcr1	0.5609	.\sounds\realsound\white\white3\20260206\20260206_130000.WAV	90.0
7	Spectrogram 1	1	108.0	111.0	0	15000	Goldcrest	goldcr1	0.7104	.\sounds\realsound\white\white3\20260206\20260206_130000.WAV	108.0
8	Spectrogram 1	1	120.0	123.0	0	15000	Goldcrest	goldcr1	0.7608	.\sounds\realsound\white\white3\20260206\20260206_130000.WAV	120.0
9	Spectrogram 1	1	132.0	135.0	0	15000	Goldcrest	goldcr1	0.7374	.\sounds\realsound\white\white3\20260206\20260206_130000.WAV	132.0
10	Spectrogram 1	1	141.0	144.0	0	15000	Goldcrest	goldcr1	0.6402	.\sounds\realsound\white\white3\20260206\20260206_130000.WAV	141.0
11	Spectrogram 1	1	144.0	147.0	0	15000	Goldcrest	goldcr1	0.6145	.\sounds\realsound\white\white3\20260206\20260206_130000.WAV	144.0
12	Spectrogram 1	1	150.0	153.0	0	15000	Goldcrest	goldcr1	0.5673	.\sounds\realsound\white\white3\20260206\20260206_130000.WAV	150.0
13	Spectrogram 1	1	165.0	168.0	0	15000	Goldcrest	goldcr1	0.5495	.\sounds\realsound\white\white3\20260206\20260206_130000.WAV	165.0
14	Spectrogram 1	1	171.0	174.0	0	15000	Goldcrest	goldcr1	0.8380	.\sounds\realsound\white\white3\20260206\20260206_130000.WAV	171.0
15	Spectrogram 1	1	177.0	180.0	0	15000	Goldcrest	goldcr1	0.5020	.\sounds\realsound\white\white3\20260206\20260206_130000.WAV	177.0
16	Spectrogram 1	1	195.0	198.0	0	15000	Goldcrest	goldcr1	0.6183	.\sounds\realsound\white\white3\20260206\20260206_130000.WAV	195.0
17	Spectrogram 1	1	240.0	243.0	0	15000	Goldcrest	goldcr1	0.5960	.\sounds\realsound\white\white3\20260206\20260206_130000.WAV	240.0
18	Spectrogram 1	1	243.0	246.0	0	15000	Goldcrest	goldcr1	0.5220	.\sounds\realsound\white\white3\20260206\20260206_130000.WAV	243.0
19	Spectrogram 1	1	252.0	255.0	0	15000	Goldcrest	goldcr1	0.6491	.\sounds\realsound\white\white3\20260206\20260206_130000.WAV	252.0
20	Spectrogram 1	1	480.0	483.0	0	15000	Goldcrest	goldcr1	0.7099	.\sounds\realsound\white\white3\20260206\20260206_130000.WAV	480.0
21	Spectrogram 1	1	561.0	564.0	0	15000	Goldcrest	goldcr1	0.5020	.\sounds\realsound\white\white3\20260206\20260206_130000.WAV	561.0
22	Spectrogram 1	1	573.0	576.0	0	15000	Goldcrest	goldcr1	0.7984	.\sounds\realsound\white\white3\20260206\20260206_130000.WAV	573.0
