Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	15000	Eurasian Nuthatch	eurnut2	0.9952	.\sounds\realsound\white\white3\20260206\20260206_100000.WAV	0.0
2	Spectrogram 1	1	3.0	6.0	0	15000	Eurasian Nuthatch	eurnut2	0.9977	.\sounds\realsound\white\white3\20260206\20260206_100000.WAV	3.0
3	Spectrogram 1	1	6.0	9.0	0	15000	Eurasian Nuthatch	eurnut2	0.9913	.\sounds\realsound\white\white3\20260206\20260206_100000.WAV	6.0
4	Spectrogram 1	1	9.0	12.0	0	15000	Eurasian Nuthatch	eurnut2	0.9848	.\sounds\realsound\white\white3\20260206\20260206_100000.WAV	9.0
5	Spectrogram 1	1	12.0	15.0	0	15000	Eurasian Nuthatch	eurnut2	0.9933	.\sounds\realsound\white\white3\20260206\20260206_100000.WAV	12.0
6	Spectrogram 1	1	15.0	18.0	0	15000	Eurasian Nuthatch	eurnut2	0.9879	.\sounds\realsound\white\white3\20260206\20260206_100000.WAV	15.0
7	Spectrogram 1	1	18.0	21.0	0	15000	Eurasian Nuthatch	eurnut2	0.9831	.\sounds\realsound\white\white3\20260206\20260206_100000.WAV	18.0
8	Spectrogram 1	1	21.0	24.0	0	15000	Eurasian Nuthatch	eurnut2	0.9905	.\sounds\realsound\white\white3\20260206\20260206_100000.WAV	21.0
9	Spectrogram 1	1	24.0	27.0	0	15000	Eurasian Nuthatch	eurnut2	0.9877	.\sounds\realsound\white\white3\20260206\20260206_100000.WAV	24.0
10	Spectrogram 1	1	27.0	30.0	0	15000	Eurasian Nuthatch	eurnut2	0.9669	.\sounds\realsound\white\white3\20260206\20260206_100000.WAV	27.0
11	Spectrogram 1	1	30.0	33.0	0	15000	Eurasian Nuthatch	eurnut2	0.9903	.\sounds\realsound\white\white3\20260206\20260206_100000.WAV	30.0
12	Spectrogram 1	1	33.0	36.0	0	15000	Eurasian Nuthatch	eurnut2	0.9987	.\sounds\realsound\white\white3\20260206\20260206_100000.WAV	33.0
