Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	3.0	6.0	0	15000	Hazel Grouse	hazgro1	0.9996	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	3.0
2	Spectrogram 1	1	12.0	15.0	0	15000	Great Bittern	grebit1	0.5452	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	12.0
3	Spectrogram 1	1	147.0	150.0	0	15000	Hazel Grouse	hazgro1	0.8341	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	147.0
4	Spectrogram 1	1	174.0	177.0	0	15000	Hazel Grouse	hazgro1	0.9337	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	174.0
5	Spectrogram 1	1	180.0	183.0	0	15000	Hazel Grouse	hazgro1	0.7576	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	180.0
6	Spectrogram 1	1	198.0	201.0	0	15000	Hazel Grouse	hazgro1	0.8703	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	198.0
7	Spectrogram 1	1	213.0	216.0	0	15000	Hazel Grouse	hazgro1	0.7683	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	213.0
8	Spectrogram 1	1	243.0	246.0	0	15000	Hazel Grouse	hazgro1	0.7516	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	243.0
9	Spectrogram 1	1	255.0	258.0	0	15000	Hazel Grouse	hazgro1	0.7179	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	255.0
10	Spectrogram 1	1	267.0	270.0	0	15000	Hazel Grouse	hazgro1	0.5048	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	267.0
11	Spectrogram 1	1	291.0	294.0	0	15000	Hazel Grouse	hazgro1	0.9953	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	291.0
12	Spectrogram 1	1	303.0	306.0	0	15000	Hazel Grouse	hazgro1	0.8312	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	303.0
13	Spectrogram 1	1	315.0	318.0	0	15000	Hazel Grouse	hazgro1	0.7795	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	315.0
14	Spectrogram 1	1	339.0	342.0	0	15000	Hazel Grouse	hazgro1	0.8728	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	339.0
15	Spectrogram 1	1	351.0	354.0	0	15000	Hazel Grouse	hazgro1	0.7541	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	351.0
16	Spectrogram 1	1	366.0	369.0	0	15000	Hazel Grouse	hazgro1	0.6012	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	366.0
17	Spectrogram 1	1	378.0	381.0	0	15000	Hazel Grouse	hazgro1	0.8851	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	378.0
18	Spectrogram 1	1	405.0	408.0	0	15000	Hazel Grouse	hazgro1	0.9584	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	405.0
19	Spectrogram 1	1	417.0	420.0	0	15000	Hazel Grouse	hazgro1	0.9323	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	417.0
20	Spectrogram 1	1	429.0	432.0	0	15000	Hazel Grouse	hazgro1	0.8533	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	429.0
21	Spectrogram 1	1	432.0	435.0	0	15000	Hazel Grouse	hazgro1	0.8350	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	432.0
22	Spectrogram 1	1	444.0	447.0	0	15000	Hazel Grouse	hazgro1	0.9061	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	444.0
23	Spectrogram 1	1	459.0	462.0	0	15000	Hazel Grouse	hazgro1	0.7484	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	459.0
24	Spectrogram 1	1	486.0	489.0	0	15000	Hazel Grouse	hazgro1	0.9327	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	486.0
25	Spectrogram 1	1	513.0	516.0	0	15000	Hazel Grouse	hazgro1	0.9082	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	513.0
26	Spectrogram 1	1	528.0	531.0	0	15000	Hazel Grouse	hazgro1	0.9883	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	528.0
27	Spectrogram 1	1	549.0	552.0	0	15000	Hazel Grouse	hazgro1	0.9733	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	549.0
28	Spectrogram 1	1	567.0	570.0	0	15000	Hazel Grouse	hazgro1	0.7743	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	567.0
29	Spectrogram 1	1	582.0	585.0	0	15000	Hazel Grouse	hazgro1	0.9410	.\sounds\realsound\red\red4\20260206\20260206_070000.WAV	582.0
