Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	15000	Goldcrest	goldcr1	0.6247	.\sounds\realsound\red\red4\20260206\20260206_100000.WAV	0.0
2	Spectrogram 1	1	6.0	9.0	0	15000	Goldcrest	goldcr1	0.9022	.\sounds\realsound\red\red4\20260206\20260206_100000.WAV	6.0
3	Spectrogram 1	1	9.0	12.0	0	15000	Goldcrest	goldcr1	0.9972	.\sounds\realsound\red\red4\20260206\20260206_100000.WAV	9.0
4	Spectrogram 1	1	12.0	15.0	0	15000	Goldcrest	goldcr1	0.9236	.\sounds\realsound\red\red4\20260206\20260206_100000.WAV	12.0
5	Spectrogram 1	1	15.0	18.0	0	15000	Goldcrest	goldcr1	0.7334	.\sounds\realsound\red\red4\20260206\20260206_100000.WAV	15.0
6	Spectrogram 1	1	18.0	21.0	0	15000	Goldcrest	goldcr1	0.7329	.\sounds\realsound\red\red4\20260206\20260206_100000.WAV	18.0
7	Spectrogram 1	1	24.0	27.0	0	15000	Goldcrest	goldcr1	0.8333	.\sounds\realsound\red\red4\20260206\20260206_100000.WAV	24.0
8	Spectrogram 1	1	33.0	36.0	0	15000	Goldcrest	goldcr1	0.7752	.\sounds\realsound\red\red4\20260206\20260206_100000.WAV	33.0
9	Spectrogram 1	1	174.0	177.0	0	15000	Goldcrest	goldcr1	0.8483	.\sounds\realsound\red\red4\20260206\20260206_100000.WAV	174.0
10	Spectrogram 1	1	384.0	387.0	0	15000	Goldcrest	goldcr1	0.5500	.\sounds\realsound\red\red4\20260206\20260206_100000.WAV	384.0
11	Spectrogram 1	1	609.0	612.0	0	15000	Goldcrest	goldcr1	0.7751	.\sounds\realsound\red\red4\20260206\20260206_100000.WAV	609.0
12	Spectrogram 1	1	615.0	618.0	0	15000	Goldcrest	goldcr1	0.8015	.\sounds\realsound\red\red4\20260206\20260206_100000.WAV	615.0
13	Spectrogram 1	1	618.0	621.0	0	15000	Goldcrest	goldcr1	0.9646	.\sounds\realsound\red\red4\20260206\20260206_100000.WAV	618.0
14	Spectrogram 1	1	621.0	624.0	0	15000	Goldcrest	goldcr1	0.8897	.\sounds\realsound\red\red4\20260206\20260206_100000.WAV	621.0
15	Spectrogram 1	1	624.0	627.0	0	15000	Goldcrest	goldcr1	0.6150	.\sounds\realsound\red\red4\20260206\20260206_100000.WAV	624.0
16	Spectrogram 1	1	627.0	630.0	0	15000	Goldcrest	goldcr1	0.8184	.\sounds\realsound\red\red4\20260206\20260206_100000.WAV	627.0
17	Spectrogram 1	1	630.0	633.0	0	15000	Goldcrest	goldcr1	0.6657	.\sounds\realsound\red\red4\20260206\20260206_100000.WAV	630.0
18	Spectrogram 1	1	633.0	636.0	0	15000	Goldcrest	goldcr1	0.6982	.\sounds\realsound\red\red4\20260206\20260206_100000.WAV	633.0
19	Spectrogram 1	1	636.0	639.0	0	15000	Goldcrest	goldcr1	0.6702	.\sounds\realsound\red\red4\20260206\20260206_100000.WAV	636.0
20	Spectrogram 1	1	666.0	669.0	0	15000	Goldcrest	goldcr1	0.8379	.\sounds\realsound\red\red4\20260206\20260206_100000.WAV	666.0
21	Spectrogram 1	1	684.0	687.0	0	15000	Goldcrest	goldcr1	0.8359	.\sounds\realsound\red\red4\20260206\20260206_100000.WAV	684.0
22	Spectrogram 1	1	711.0	714.0	0	15000	Goldcrest	goldcr1	0.5153	.\sounds\realsound\red\red4\20260206\20260206_100000.WAV	711.0
