Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	261.0	264.0	0	15000	Great Spotted Woodpecker	grswoo	0.9694	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	261.0
2	Spectrogram 1	1	264.0	267.0	0	15000	Great Spotted Woodpecker	grswoo	0.9460	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	264.0
3	Spectrogram 1	1	267.0	270.0	0	15000	Great Spotted Woodpecker	grswoo	0.9483	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	267.0
4	Spectrogram 1	1	270.0	273.0	0	15000	Great Spotted Woodpecker	grswoo	0.8943	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	270.0
5	Spectrogram 1	1	273.0	276.0	0	15000	Great Spotted Woodpecker	grswoo	0.9213	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	273.0
6	Spectrogram 1	1	276.0	279.0	0	15000	Great Spotted Woodpecker	grswoo	0.9646	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	276.0
7	Spectrogram 1	1	279.0	282.0	0	15000	Great Spotted Woodpecker	grswoo	0.9560	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	279.0
8	Spectrogram 1	1	282.0	285.0	0	15000	Great Spotted Woodpecker	grswoo	0.9734	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	282.0
9	Spectrogram 1	1	285.0	288.0	0	15000	Great Spotted Woodpecker	grswoo	0.9860	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	285.0
10	Spectrogram 1	1	288.0	291.0	0	15000	Great Spotted Woodpecker	grswoo	0.8840	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	288.0
11	Spectrogram 1	1	291.0	294.0	0	15000	Great Spotted Woodpecker	grswoo	0.9735	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	291.0
12	Spectrogram 1	1	294.0	297.0	0	15000	Great Spotted Woodpecker	grswoo	0.9762	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	294.0
13	Spectrogram 1	1	297.0	300.0	0	15000	Great Spotted Woodpecker	grswoo	0.9616	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	297.0
14	Spectrogram 1	1	300.0	303.0	0	15000	Great Spotted Woodpecker	grswoo	0.9881	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	300.0
15	Spectrogram 1	1	303.0	306.0	0	15000	Great Spotted Woodpecker	grswoo	0.9671	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	303.0
16	Spectrogram 1	1	306.0	309.0	0	15000	Great Spotted Woodpecker	grswoo	0.9856	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	306.0
17	Spectrogram 1	1	309.0	312.0	0	15000	Great Spotted Woodpecker	grswoo	0.9063	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	309.0
18	Spectrogram 1	1	312.0	315.0	0	15000	Great Spotted Woodpecker	grswoo	0.9146	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	312.0
19	Spectrogram 1	1	315.0	318.0	0	15000	Great Spotted Woodpecker	grswoo	0.9747	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	315.0
20	Spectrogram 1	1	318.0	321.0	0	15000	Great Spotted Woodpecker	grswoo	0.9777	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	318.0
21	Spectrogram 1	1	321.0	324.0	0	15000	Great Spotted Woodpecker	grswoo	0.9779	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	321.0
22	Spectrogram 1	1	324.0	327.0	0	15000	Great Spotted Woodpecker	grswoo	0.9882	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	324.0
23	Spectrogram 1	1	327.0	330.0	0	15000	Great Spotted Woodpecker	grswoo	0.8832	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	327.0
24	Spectrogram 1	1	330.0	333.0	0	15000	Great Spotted Woodpecker	grswoo	0.9365	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	330.0
25	Spectrogram 1	1	333.0	336.0	0	15000	Great Spotted Woodpecker	grswoo	0.9896	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	333.0
26	Spectrogram 1	1	336.0	339.0	0	15000	Great Spotted Woodpecker	grswoo	0.9620	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	336.0
27	Spectrogram 1	1	339.0	342.0	0	15000	Great Spotted Woodpecker	grswoo	0.8891	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	339.0
28	Spectrogram 1	1	342.0	345.0	0	15000	Great Spotted Woodpecker	grswoo	0.9531	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	342.0
29	Spectrogram 1	1	345.0	348.0	0	15000	Great Spotted Woodpecker	grswoo	0.9901	.\sounds\realsound\white\white2\20260218\20260218_120000.WAV	345.0
