Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	3.0	6.0	0	15000	Willow Tit	wiltit1	0.9876	.\sounds\realsound\white\white4\20260210\20260210_070000.WAV	3.0
2	Spectrogram 1	1	9.0	12.0	0	15000	Willow Tit	wiltit1	0.9866	.\sounds\realsound\white\white4\20260210\20260210_070000.WAV	9.0
3	Spectrogram 1	1	15.0	18.0	0	15000	Willow Tit	wiltit1	0.9783	.\sounds\realsound\white\white4\20260210\20260210_070000.WAV	15.0
4	Spectrogram 1	1	21.0	24.0	0	15000	Willow Tit	wiltit1	0.9902	.\sounds\realsound\white\white4\20260210\20260210_070000.WAV	21.0
5	Spectrogram 1	1	90.0	93.0	0	15000	Eurasian Bullfinch	eurbul	0.8701	.\sounds\realsound\white\white4\20260210\20260210_070000.WAV	90.0
6	Spectrogram 1	1	93.0	96.0	0	15000	Eurasian Bullfinch	eurbul	0.6199	.\sounds\realsound\white\white4\20260210\20260210_070000.WAV	93.0
7	Spectrogram 1	1	96.0	99.0	0	15000	Eurasian Bullfinch	eurbul	0.7932	.\sounds\realsound\white\white4\20260210\20260210_070000.WAV	96.0
8	Spectrogram 1	1	102.0	105.0	0	15000	Eurasian Bullfinch	eurbul	0.5180	.\sounds\realsound\white\white4\20260210\20260210_070000.WAV	102.0
9	Spectrogram 1	1	108.0	111.0	0	15000	Eurasian Bullfinch	eurbul	0.6363	.\sounds\realsound\white\white4\20260210\20260210_070000.WAV	108.0
10	Spectrogram 1	1	114.0	117.0	0	15000	Eurasian Bullfinch	eurbul	0.9272	.\sounds\realsound\white\white4\20260210\20260210_070000.WAV	114.0
11	Spectrogram 1	1	129.0	132.0	0	15000	Eurasian Bullfinch	eurbul	0.9173	.\sounds\realsound\white\white4\20260210\20260210_070000.WAV	129.0
12	Spectrogram 1	1	135.0	138.0	0	15000	Green-winged Teal	gnwtea	0.6639	.\sounds\realsound\white\white4\20260210\20260210_070000.WAV	135.0
13	Spectrogram 1	1	138.0	141.0	0	15000	Eurasian Bullfinch	eurbul	0.6244	.\sounds\realsound\white\white4\20260210\20260210_070000.WAV	138.0
14	Spectrogram 1	1	150.0	153.0	0	15000	Eurasian Bullfinch	eurbul	0.5304	.\sounds\realsound\white\white4\20260210\20260210_070000.WAV	150.0
15	Spectrogram 1	1	420.0	423.0	0	15000	Common Raven	comrav	0.9303	.\sounds\realsound\white\white4\20260210\20260210_070000.WAV	420.0
16	Spectrogram 1	1	423.0	426.0	0	15000	Common Raven	comrav	0.7966	.\sounds\realsound\white\white4\20260210\20260210_070000.WAV	423.0
17	Spectrogram 1	1	447.0	450.0	0	15000	Common Raven	comrav	0.9001	.\sounds\realsound\white\white4\20260210\20260210_070000.WAV	447.0
