Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	66.0	69.0	0	15000	Goldcrest	goldcr1	0.5984	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	66.0
2	Spectrogram 1	1	147.0	150.0	0	15000	Willow Tit	wiltit1	0.6419	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	147.0
3	Spectrogram 1	1	150.0	153.0	0	15000	Willow Tit	wiltit1	0.9655	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	150.0
4	Spectrogram 1	1	153.0	156.0	0	15000	Willow Tit	wiltit1	0.9119	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	153.0
5	Spectrogram 1	1	159.0	162.0	0	15000	Willow Tit	wiltit1	0.6204	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	159.0
6	Spectrogram 1	1	165.0	168.0	0	15000	Willow Tit	wiltit1	0.6040	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	165.0
7	Spectrogram 1	1	171.0	174.0	0	15000	Willow Tit	wiltit1	0.8755	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	171.0
8	Spectrogram 1	1	177.0	180.0	0	15000	Willow Tit	wiltit1	0.9281	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	177.0
9	Spectrogram 1	1	186.0	189.0	0	15000	Willow Tit	wiltit1	0.5174	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	186.0
10	Spectrogram 1	1	201.0	204.0	0	15000	Goldcrest	goldcr1	0.5005	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	201.0
11	Spectrogram 1	1	318.0	321.0	0	15000	Willow Tit	wiltit1	0.9826	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	318.0
12	Spectrogram 1	1	321.0	324.0	0	15000	Willow Tit	wiltit1	0.6840	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	321.0
13	Spectrogram 1	1	324.0	327.0	0	15000	Willow Tit	wiltit1	0.9138	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	324.0
14	Spectrogram 1	1	327.0	330.0	0	15000	Willow Tit	wiltit1	0.8519	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	327.0
15	Spectrogram 1	1	330.0	333.0	0	15000	Willow Tit	wiltit1	0.9080	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	330.0
16	Spectrogram 1	1	333.0	336.0	0	15000	Willow Tit	wiltit1	0.9903	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	333.0
17	Spectrogram 1	1	336.0	339.0	0	15000	Willow Tit	wiltit1	0.9838	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	336.0
18	Spectrogram 1	1	339.0	342.0	0	15000	Willow Tit	wiltit1	0.6885	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	339.0
19	Spectrogram 1	1	342.0	345.0	0	15000	Willow Tit	wiltit1	0.9475	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	342.0
20	Spectrogram 1	1	345.0	348.0	0	15000	Willow Tit	wiltit1	0.9319	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	345.0
21	Spectrogram 1	1	348.0	351.0	0	15000	Willow Tit	wiltit1	0.9634	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	348.0
22	Spectrogram 1	1	354.0	357.0	0	15000	Willow Tit	wiltit1	0.7153	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	354.0
23	Spectrogram 1	1	357.0	360.0	0	15000	Willow Tit	wiltit1	0.9219	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	357.0
24	Spectrogram 1	1	360.0	363.0	0	15000	Willow Tit	wiltit1	0.8576	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	360.0
25	Spectrogram 1	1	363.0	366.0	0	15000	Willow Tit	wiltit1	0.8327	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	363.0
26	Spectrogram 1	1	366.0	369.0	0	15000	Willow Tit	wiltit1	0.9396	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	366.0
27	Spectrogram 1	1	372.0	375.0	0	15000	Willow Tit	wiltit1	0.5963	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	372.0
28	Spectrogram 1	1	375.0	378.0	0	15000	Willow Tit	wiltit1	0.9775	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	375.0
29	Spectrogram 1	1	432.0	435.0	0	15000	Goldcrest	goldcr1	0.6852	.\sounds\realsound\white\white4\20260210\20260210_150000.WAV	432.0
