Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	630.0	633.0	0	15000	Goldcrest	goldcr1	0.7361	.\sounds\realsound\white\white4\20260210\20260210_140000.WAV	630.0
2	Spectrogram 1	1	645.0	648.0	0	15000	Goldcrest	goldcr1	0.9173	.\sounds\realsound\white\white4\20260210\20260210_140000.WAV	645.0
3	Spectrogram 1	1	651.0	654.0	0	15000	Goldcrest	goldcr1	0.7370	.\sounds\realsound\white\white4\20260210\20260210_140000.WAV	651.0
4	Spectrogram 1	1	693.0	696.0	0	15000	Goldcrest	goldcr1	0.7627	.\sounds\realsound\white\white4\20260210\20260210_140000.WAV	693.0
5	Spectrogram 1	1	705.0	708.0	0	15000	Goldcrest	goldcr1	0.9148	.\sounds\realsound\white\white4\20260210\20260210_140000.WAV	705.0
6	Spectrogram 1	1	708.0	711.0	0	15000	Goldcrest	goldcr1	0.8863	.\sounds\realsound\white\white4\20260210\20260210_140000.WAV	708.0
7	Spectrogram 1	1	711.0	714.0	0	15000	Goldcrest	goldcr1	0.9242	.\sounds\realsound\white\white4\20260210\20260210_140000.WAV	711.0
8	Spectrogram 1	1	714.0	717.0	0	15000	Goldcrest	goldcr1	0.9315	.\sounds\realsound\white\white4\20260210\20260210_140000.WAV	714.0
9	Spectrogram 1	1	717.0	720.0	0	15000	Goldcrest	goldcr1	0.9567	.\sounds\realsound\white\white4\20260210\20260210_140000.WAV	717.0
10	Spectrogram 1	1	720.0	723.0	0	15000	Goldcrest	goldcr1	0.8111	.\sounds\realsound\white\white4\20260210\20260210_140000.WAV	720.0
11	Spectrogram 1	1	723.0	726.0	0	15000	Goldcrest	goldcr1	0.9145	.\sounds\realsound\white\white4\20260210\20260210_140000.WAV	723.0
12	Spectrogram 1	1	726.0	729.0	0	15000	Goldcrest	goldcr1	0.9054	.\sounds\realsound\white\white4\20260210\20260210_140000.WAV	726.0
13	Spectrogram 1	1	729.0	732.0	0	15000	Goldcrest	goldcr1	0.6923	.\sounds\realsound\white\white4\20260210\20260210_140000.WAV	729.0
14	Spectrogram 1	1	732.0	735.0	0	15000	Goldcrest	goldcr1	0.8789	.\sounds\realsound\white\white4\20260210\20260210_140000.WAV	732.0
15	Spectrogram 1	1	735.0	738.0	0	15000	Goldcrest	goldcr1	0.8392	.\sounds\realsound\white\white4\20260210\20260210_140000.WAV	735.0
