Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	204.0	207.0	0	15000	Eurasian Curlew	eurcur	0.5225	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	204.0
2	Spectrogram 1	1	252.0	255.0	0	15000	Eurasian Curlew	eurcur	0.5442	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	252.0
3	Spectrogram 1	1	318.0	321.0	0	15000	Eurasian Curlew	eurcur	0.7292	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	318.0
4	Spectrogram 1	1	414.0	417.0	0	15000	Coal Tit	coatit2	0.6913	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	414.0
5	Spectrogram 1	1	423.0	426.0	0	15000	Coal Tit	coatit2	0.6463	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	423.0
6	Spectrogram 1	1	432.0	435.0	0	15000	Coal Tit	coatit2	0.9210	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	432.0
7	Spectrogram 1	1	435.0	438.0	0	15000	Coal Tit	coatit2	0.9197	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	435.0
8	Spectrogram 1	1	441.0	444.0	0	15000	Coal Tit	coatit2	0.9450	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	441.0
9	Spectrogram 1	1	447.0	450.0	0	15000	Coal Tit	coatit2	0.9322	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	447.0
10	Spectrogram 1	1	450.0	453.0	0	15000	Coal Tit	coatit2	0.7048	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	450.0
11	Spectrogram 1	1	453.0	456.0	0	15000	Coal Tit	coatit2	0.8708	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	453.0
12	Spectrogram 1	1	456.0	459.0	0	15000	Coal Tit	coatit2	0.9098	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	456.0
13	Spectrogram 1	1	462.0	465.0	0	15000	Coal Tit	coatit2	0.9111	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	462.0
14	Spectrogram 1	1	468.0	471.0	0	15000	Coal Tit	coatit2	0.9483	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	468.0
15	Spectrogram 1	1	471.0	474.0	0	15000	Coal Tit	coatit2	0.8103	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	471.0
16	Spectrogram 1	1	471.0	474.0	0	15000	Marsh Tit	martit2	0.6547	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	471.0
17	Spectrogram 1	1	474.0	477.0	0	15000	Coal Tit	coatit2	0.9450	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	474.0
18	Spectrogram 1	1	480.0	483.0	0	15000	Coal Tit	coatit2	0.9240	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	480.0
19	Spectrogram 1	1	486.0	489.0	0	15000	Coal Tit	coatit2	0.9636	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	486.0
20	Spectrogram 1	1	492.0	495.0	0	15000	Coal Tit	coatit2	0.9398	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	492.0
21	Spectrogram 1	1	498.0	501.0	0	15000	Coal Tit	coatit2	0.9659	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	498.0
22	Spectrogram 1	1	510.0	513.0	0	15000	Coal Tit	coatit2	0.7220	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	510.0
23	Spectrogram 1	1	513.0	516.0	0	15000	Coal Tit	coatit2	0.8840	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	513.0
24	Spectrogram 1	1	516.0	519.0	0	15000	Coal Tit	coatit2	0.7550	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	516.0
25	Spectrogram 1	1	522.0	525.0	0	15000	Coal Tit	coatit2	0.8499	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	522.0
26	Spectrogram 1	1	525.0	528.0	0	15000	Coal Tit	coatit2	0.8913	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	525.0
27	Spectrogram 1	1	528.0	531.0	0	15000	Coal Tit	coatit2	0.8452	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	528.0
28	Spectrogram 1	1	528.0	531.0	0	15000	Marsh Tit	martit2	0.7287	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	528.0
29	Spectrogram 1	1	531.0	534.0	0	15000	Coal Tit	coatit2	0.9079	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	531.0
30	Spectrogram 1	1	534.0	537.0	0	15000	Marsh Tit	martit2	0.9518	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	534.0
31	Spectrogram 1	1	534.0	537.0	0	15000	Coal Tit	coatit2	0.6645	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	534.0
32	Spectrogram 1	1	537.0	540.0	0	15000	Coal Tit	coatit2	0.9010	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	537.0
33	Spectrogram 1	1	540.0	543.0	0	15000	Coal Tit	coatit2	0.9416	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	540.0
34	Spectrogram 1	1	543.0	546.0	0	15000	Coal Tit	coatit2	0.9470	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	543.0
35	Spectrogram 1	1	549.0	552.0	0	15000	Coal Tit	coatit2	0.5661	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	549.0
36	Spectrogram 1	1	549.0	552.0	0	15000	Marsh Tit	martit2	0.5324	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	549.0
37	Spectrogram 1	1	555.0	558.0	0	15000	Marsh Tit	martit2	0.6438	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	555.0
38	Spectrogram 1	1	555.0	558.0	0	15000	Coal Tit	coatit2	0.5012	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	555.0
39	Spectrogram 1	1	561.0	564.0	0	15000	Coal Tit	coatit2	0.7369	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	561.0
40	Spectrogram 1	1	564.0	567.0	0	15000	Coal Tit	coatit2	0.6213	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	564.0
41	Spectrogram 1	1	579.0	582.0	0	15000	Coal Tit	coatit2	0.5722	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	579.0
42	Spectrogram 1	1	777.0	780.0	0	15000	Coal Tit	coatit2	0.6394	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	777.0
43	Spectrogram 1	1	783.0	786.0	0	15000	Coal Tit	coatit2	0.5904	.\sounds\realsound\white\white2\20260213\20260213_070000.WAV	783.0
