Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	78.0	81.0	0	15000	Hazel Grouse	hazgro1	0.9998	.\sounds\realsound\red\red1\20260206\20260206_070000.WAV	78.0
2	Spectrogram 1	1	123.0	126.0	0	15000	Hazel Grouse	hazgro1	0.9859	.\sounds\realsound\red\red1\20260206\20260206_070000.WAV	123.0
3	Spectrogram 1	1	141.0	144.0	0	15000	Hazel Grouse	hazgro1	0.9872	.\sounds\realsound\red\red1\20260206\20260206_070000.WAV	141.0
4	Spectrogram 1	1	150.0	153.0	0	15000	Hazel Grouse	hazgro1	0.8116	.\sounds\realsound\red\red1\20260206\20260206_070000.WAV	150.0
5	Spectrogram 1	1	153.0	156.0	0	15000	Hazel Grouse	hazgro1	0.6744	.\sounds\realsound\red\red1\20260206\20260206_070000.WAV	153.0
6	Spectrogram 1	1	165.0	168.0	0	15000	Hazel Grouse	hazgro1	0.9918	.\sounds\realsound\red\red1\20260206\20260206_070000.WAV	165.0
7	Spectrogram 1	1	180.0	183.0	0	15000	Hazel Grouse	hazgro1	0.9932	.\sounds\realsound\red\red1\20260206\20260206_070000.WAV	180.0
8	Spectrogram 1	1	183.0	186.0	0	15000	Hazel Grouse	hazgro1	0.7268	.\sounds\realsound\red\red1\20260206\20260206_070000.WAV	183.0
9	Spectrogram 1	1	192.0	195.0	0	15000	Hazel Grouse	hazgro1	0.9837	.\sounds\realsound\red\red1\20260206\20260206_070000.WAV	192.0
10	Spectrogram 1	1	204.0	207.0	0	15000	Hazel Grouse	hazgro1	0.9986	.\sounds\realsound\red\red1\20260206\20260206_070000.WAV	204.0
11	Spectrogram 1	1	216.0	219.0	0	15000	Hazel Grouse	hazgro1	0.9971	.\sounds\realsound\red\red1\20260206\20260206_070000.WAV	216.0
12	Spectrogram 1	1	228.0	231.0	0	15000	Hazel Grouse	hazgro1	0.9921	.\sounds\realsound\red\red1\20260206\20260206_070000.WAV	228.0
13	Spectrogram 1	1	240.0	243.0	0	15000	Hazel Grouse	hazgro1	0.9987	.\sounds\realsound\red\red1\20260206\20260206_070000.WAV	240.0
14	Spectrogram 1	1	252.0	255.0	0	15000	Hazel Grouse	hazgro1	0.9913	.\sounds\realsound\red\red1\20260206\20260206_070000.WAV	252.0
15	Spectrogram 1	1	255.0	258.0	0	15000	Hazel Grouse	hazgro1	0.7845	.\sounds\realsound\red\red1\20260206\20260206_070000.WAV	255.0
16	Spectrogram 1	1	264.0	267.0	0	15000	Hazel Grouse	hazgro1	0.9958	.\sounds\realsound\red\red1\20260206\20260206_070000.WAV	264.0
17	Spectrogram 1	1	267.0	270.0	0	15000	Hazel Grouse	hazgro1	0.6847	.\sounds\realsound\red\red1\20260206\20260206_070000.WAV	267.0
18	Spectrogram 1	1	279.0	282.0	0	15000	Hazel Grouse	hazgro1	0.8562	.\sounds\realsound\red\red1\20260206\20260206_070000.WAV	279.0
19	Spectrogram 1	1	282.0	285.0	0	15000	Hazel Grouse	hazgro1	0.9149	.\sounds\realsound\red\red1\20260206\20260206_070000.WAV	282.0
20	Spectrogram 1	1	294.0	297.0	0	15000	Hazel Grouse	hazgro1	0.9885	.\sounds\realsound\red\red1\20260206\20260206_070000.WAV	294.0
