Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	147.0	150.0	0	15000	Common Raven	comrav	0.5765	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	147.0
2	Spectrogram 1	1	150.0	153.0	0	15000	Common Raven	comrav	0.9852	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	150.0
3	Spectrogram 1	1	159.0	162.0	0	15000	Common Raven	comrav	0.9245	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	159.0
4	Spectrogram 1	1	162.0	165.0	0	15000	Common Raven	comrav	0.9572	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	162.0
5	Spectrogram 1	1	171.0	174.0	0	15000	Common Raven	comrav	0.9541	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	171.0
6	Spectrogram 1	1	174.0	177.0	0	15000	Common Raven	comrav	0.7744	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	174.0
7	Spectrogram 1	1	195.0	198.0	0	15000	Common Raven	comrav	0.9524	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	195.0
8	Spectrogram 1	1	210.0	213.0	0	15000	Common Raven	comrav	0.9597	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	210.0
9	Spectrogram 1	1	222.0	225.0	0	15000	Common Raven	comrav	0.9565	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	222.0
10	Spectrogram 1	1	225.0	228.0	0	15000	Common Raven	comrav	0.9727	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	225.0
11	Spectrogram 1	1	234.0	237.0	0	15000	Common Raven	comrav	0.6710	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	234.0
12	Spectrogram 1	1	237.0	240.0	0	15000	Common Raven	comrav	0.8749	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	237.0
13	Spectrogram 1	1	264.0	267.0	0	15000	Common Raven	comrav	0.9567	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	264.0
14	Spectrogram 1	1	267.0	270.0	0	15000	Common Raven	comrav	0.9311	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	267.0
15	Spectrogram 1	1	471.0	474.0	0	15000	Common Raven	comrav	0.8653	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	471.0
16	Spectrogram 1	1	474.0	477.0	0	15000	Common Raven	comrav	0.9757	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	474.0
17	Spectrogram 1	1	483.0	486.0	0	15000	Common Raven	comrav	0.9636	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	483.0
18	Spectrogram 1	1	486.0	489.0	0	15000	Common Raven	comrav	0.9511	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	486.0
19	Spectrogram 1	1	507.0	510.0	0	15000	Common Raven	comrav	0.9414	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	507.0
20	Spectrogram 1	1	510.0	513.0	0	15000	Common Raven	comrav	0.9486	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	510.0
21	Spectrogram 1	1	525.0	528.0	0	15000	Common Raven	comrav	0.9209	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	525.0
22	Spectrogram 1	1	528.0	531.0	0	15000	Common Raven	comrav	0.6192	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	528.0
23	Spectrogram 1	1	537.0	540.0	0	15000	Common Raven	comrav	0.9513	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	537.0
24	Spectrogram 1	1	540.0	543.0	0	15000	Common Raven	comrav	0.9717	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	540.0
25	Spectrogram 1	1	543.0	546.0	0	15000	Common Raven	comrav	0.9085	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	543.0
26	Spectrogram 1	1	552.0	555.0	0	15000	Common Raven	comrav	0.7750	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	552.0
27	Spectrogram 1	1	882.0	885.0	0	15000	Goldcrest	goldcr1	0.6045	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	882.0
28	Spectrogram 1	1	891.0	894.0	0	15000	Goldcrest	goldcr1	0.5780	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	891.0
29	Spectrogram 1	1	897.0	900.0	0	15000	Goldcrest	goldcr1	0.6228	.\sounds\realsound\white\white4\20260206\20260206_070000.WAV	897.0
