Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
14	Spectrogram 1	1	354.0	357.0	0	15000	Coal Tit	coatit2	0.5466	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	354.0
15	Spectrogram 1	1	357.0	360.0	0	15000	Coal Tit	coatit2	0.5713	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	357.0
16	Spectrogram 1	1	360.0	363.0	0	15000	Coal Tit	coatit2	0.7824	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	360.0
17	Spectrogram 1	1	372.0	375.0	0	15000	Coal Tit	coatit2	0.8429	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	372.0
18	Spectrogram 1	1	375.0	378.0	0	15000	Coal Tit	coatit2	0.8390	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	375.0
19	Spectrogram 1	1	378.0	381.0	0	15000	Coal Tit	coatit2	0.7686	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	378.0
20	Spectrogram 1	1	381.0	384.0	0	15000	Coal Tit	coatit2	0.9574	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	381.0
21	Spectrogram 1	1	387.0	390.0	0	15000	Coal Tit	coatit2	0.8651	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	387.0
22	Spectrogram 1	1	393.0	396.0	0	15000	Coal Tit	coatit2	0.8299	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	393.0
23	Spectrogram 1	1	399.0	402.0	0	15000	Coal Tit	coatit2	0.8602	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	399.0
24	Spectrogram 1	1	402.0	405.0	0	15000	Coal Tit	coatit2	0.8508	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	402.0
25	Spectrogram 1	1	408.0	411.0	0	15000	Coal Tit	coatit2	0.7488	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	408.0
26	Spectrogram 1	1	411.0	414.0	0	15000	Coal Tit	coatit2	0.7528	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	411.0
27	Spectrogram 1	1	414.0	417.0	0	15000	Coal Tit	coatit2	0.8277	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	414.0
28	Spectrogram 1	1	420.0	423.0	0	15000	Coal Tit	coatit2	0.7802	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	420.0
29	Spectrogram 1	1	423.0	426.0	0	15000	Coal Tit	coatit2	0.9091	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	423.0
30	Spectrogram 1	1	426.0	429.0	0	15000	Coal Tit	coatit2	0.8591	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	426.0
31	Spectrogram 1	1	429.0	432.0	0	15000	Coal Tit	coatit2	0.8944	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	429.0
32	Spectrogram 1	1	435.0	438.0	0	15000	Coal Tit	coatit2	0.8200	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	435.0
33	Spectrogram 1	1	438.0	441.0	0	15000	Coal Tit	coatit2	0.8480	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	438.0
34	Spectrogram 1	1	444.0	447.0	0	15000	Coal Tit	coatit2	0.8530	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	444.0
35	Spectrogram 1	1	450.0	453.0	0	15000	Coal Tit	coatit2	0.6336	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	450.0
36	Spectrogram 1	1	453.0	456.0	0	15000	Coal Tit	coatit2	0.7204	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	453.0
37	Spectrogram 1	1	456.0	459.0	0	15000	Coal Tit	coatit2	0.6627	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	456.0
38	Spectrogram 1	1	459.0	462.0	0	15000	Coal Tit	coatit2	0.9425	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	459.0
39	Spectrogram 1	1	465.0	468.0	0	15000	Coal Tit	coatit2	0.9059	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	465.0
40	Spectrogram 1	1	480.0	483.0	0	15000	Coal Tit	coatit2	0.9467	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	480.0
41	Spectrogram 1	1	486.0	489.0	0	15000	Coal Tit	coatit2	0.8949	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	486.0
42	Spectrogram 1	1	492.0	495.0	0	15000	Coal Tit	coatit2	0.9488	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	492.0
43	Spectrogram 1	1	498.0	501.0	0	15000	Coal Tit	coatit2	0.8860	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	498.0
44	Spectrogram 1	1	504.0	507.0	0	15000	Coal Tit	coatit2	0.8787	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	504.0
45	Spectrogram 1	1	510.0	513.0	0	15000	Coal Tit	coatit2	0.8698	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	510.0
46	Spectrogram 1	1	516.0	519.0	0	15000	Coal Tit	coatit2	0.9002	.\sounds\realsound\white\white1\20260212\20260212_100000.WAV	516.0
